,time,accX,accY,accZ,gyrX,gyrY,gyrZ,roll,pitch,yaw
4205,1159,-1160,18572,7088,-4299,-1539,2864,-1.4028912083064708,-0.5996307144255159,0.11613280237595698
4206,1162,3000,18220,7612,-4956,-1249,3166,-2.892609790260311,-0.9599244923107523,1.8969125060471275
4207,1166,4572,18240,7152,-5456,-911,2930,-1.0547590098270645,-0.8058656927022421,0.15240672288475587
4208,1172,2776,17024,7344,-5981,-681,2311,-3.014670757262385,-0.9673740919111302,1.3902441020550775
4209,1176,1348,15980,7040,-5822,-470,2318,-0.779194492319722,-0.8488311806456833,0.09065906514058643
4210,1179,308,14956,6488,-5668,-836,2446,-2.7933343888930784,-0.732920629618636,1.3389231282648473
4211,1183,-616,13656,5724,-5632,-1227,2702,-0.7798451997433069,-1.0075834748554726,-0.2259184845019565
4212,1186,-1044,13188,5700,-5543,-1470,3152,-2.550272101484256,-0.5121393826854255,1.2934526975344334
4213,1189,-1472,11996,5800,-5454,-1724,3648,-0.9074955112757621,-1.1125187082406534,-0.657281758147781
4214,1194,-960,10248,5804,-5230,-1713,3919,-2.3357522567293727,-0.35736650767315153,1.1843228545693938
4215,1197,316,9236,5796,-4882,-1470,4014,-0.9120858099601157,-1.199377491546472,-0.9746483240592104
4216,1201,972,8804,6268,-4481,-778,3875,-1.977397685470965,-0.3313203902980821,1.1214325159487897
4217,1204,996,8708,6960,-3906,-201,3725,-0.8448378191402026,-1.2184112650084484,-1.3267874579303296
4218,1207,948,8776,7312,-3272,335,3585,-1.5726750053001675,-0.1648177521550545,1.0165088220046727
4219,1210,1264,8932,7576,-2694,1008,3430,-0.8630031345836979,-1.1321100102526973,-1.8951362199839665
4220,1214,1620,9404,7704,-2159,1719,3166,-1.0239434487648211,0.06425930789314781,0.8533592714183701
4221,1217,2032,9600,8052,-1734,2632,2860,-0.6903751514995872,-0.9294513778142226,-2.402667550080633
4222,1224,1280,10080,8676,-1043,3899,2677,-0.38910403849528635,0.4680809496186241,0.5520756535466195
4223,1227,676,10608,8960,-812,4026,2916,-1.0668237342470137,-0.7072913282086047,-2.9482617769717105
4224,1231,824,10304,9256,-554,4167,3050,-0.1448786009731242,0.4286061338609289,0.09776655475104047
4225,1234,1660,10128,9260,-348,4489,3036,-1.1512358026049148,-0.44945107429769826,2.9894811309952436
4226,1238,2344,9736,9364,-85,5023,2838,0.17152547493960915,0.3174727930097195,-0.28247059785624873
4227,1241,2344,9432,9604,261,5464,2493,-1.0487056652511264,-0.14839356222651445,2.767419139179414
4228,1245,2064,9316,9556,665,5928,2250,0.36894051908276254,0.2026870342336559,-0.635234340716921
4229,1248,1444,9104,9480,1110,6100,2064,-1.0189512833600176,0.16015273321228884,2.603287957539432
4230,1251,916,9092,9096,1574,6217,1935,0.40276315219203934,0.10228145505402043,-0.9623730409291947
4231,1255,592,9524,8660,1850,6607,1829,-0.9765711004425065,0.39835000857332353,2.4021738766149903
4232,1258,488,9844,8916,2105,7075,1724,0.39212224194685535,-0.042435988496513435,-1.2092958514544776
4233,1261,580,10016,8808,2354,7269,1614,-0.9230729776434122,0.611453151000624,2.212442622336572
4234,1264,696,10160,8912,2593,7368,1470,0.32658594211319675,-0.13780503993195944,-1.4561390551571725
4235,1268,500,10704,8660,2781,7454,1401,-0.8468245610053746,0.7995927452196345,1.9953512268465612
4236,1291,152,12516,8100,2905,7342,950,0.28677959597536407,-0.22153370995583913,-1.7269532971013883
4237,1295,-192,12748,7928,2949,7117,867,-0.7132628539478993,0.9768725529264646,1.7169007353355215
4238,1298,-664,12680,7728,2919,6736,840,0.11491681092982058,-0.2698112789613797,-1.9779908737992198
4239,1301,-856,12504,7736,3012,6168,770,-0.4720298224146637,1.1781864926690302,1.3112866669394725
4240,1305,-444,12900,7464,3050,5756,620,-0.07309932418330262,-0.2413784699836934,-2.278623182674241
4241,1308,-188,13328,7124,3048,5403,433,0.25246961018537095,1.2430145480248813,0.42571889467789636
4242,1311,-392,14096,6780,2899,4944,223,-0.26014683564836383,-0.17136468674733,-2.606552728059427
4243,1314,-880,14700,6712,2720,4267,63,0.8994324716665038,1.0906148091916719,-0.43606579971365333
4244,1318,-1436,14872,6480,2504,3423,64,-0.5294986077440054,0.08258977434026145,-2.8939798889580293
4245,1322,-1668,15092,6396,2287,2629,114,1.0511224152939562,0.8387823033443741,-1.0539192453428998
4246,1325,-1416,14944,6140,2062,1991,261,-1.0151543779002217,0.45218799333448867,-3.087207954408024
4247,1329,-1188,14880,5944,1784,1511,330,0.6576896791310888,0.5193979620230271,-1.4687095193530517
4248,1332,-1196,14652,5760,1494,1091,417,-1.797892011188716,0.9012353908613738,3.0639426214184975
4249,1335,-1440,14576,5692,1216,729,625,-0.4035661374264755,0.2935830265792581,-1.782987645928771
4250,1342,-1260,13332,6216,807,191,1239,-2.6682012353905504,0.8543315307517255,2.051387492173945
4251,1346,-872,12712,6528,749,41,1441,-1.3453296591208486,-0.42931461937491805,-2.4607684891882173
4252,1349,-372,12316,6644,794,167,1622,-0.5866954182086989,1.1616843112838648,-0.5634963154946081
4253,1352,128,11880,6452,805,515,1837,-1.921489849611922,-0.23788526960188958,2.6983608179979632
4254,1355,324,11596,6604,828,803,2050,-0.1971684941663734,0.3757371510694724,-1.3067757327706795
4255,1359,684,11412,6876,821,966,2263,-2.1276019499260714,0.3165033125410851,2.12717939339346
4256,1362,832,11496,7152,852,1275,2390,-0.24777327774257799,-0.2495209923436552,-1.7448532418210345
4257,1366,928,11532,7232,949,1678,2474,-1.8432077963149223,0.9134918166318419,1.6404003973705283
4258,1369,1704,12124,7228,1010,2134,2389,-0.47105583710645377,-0.6145084750615522,-2.3730983851559055
4259,1373,2740,13344,6844,988,2747,1950,-0.33174988057755056,1.1761768804283776,0.24143996489213865
4260,1376,3628,14980,6316,688,3376,1207,-0.6684249851570923,-0.7501457668971439,3.01131980894132
4261,1379,2444,15996,6552,294,3732,618,0.6179828470819476,0.7120178625853897,-0.5430594283666836
4262,1382,2668,15676,7440,286,3936,29,-0.7070398718189117,-0.4381472463437526,2.4625639334080485
4263,1386,-1116,14980,6004,-101,3951,23,0.7500363606423055,0.2284722068680096,-0.8454434189215897
4264,1389,932,13608,8624,164,3900,-75,-0.7259304555681008,0.009243290363683786,2.1594413091893405
4265,1396,1248,12652,7128,369,4546,-755,1.0431186647270956,-0.07919956270220634,-1.2447991249747765
4266,1399,2304,12688,6452,555,5115,-1543,-0.45717698871829343,0.35957374926804647,1.8986042718045006
4267,1402,-1816,13104,5132,350,5132,-1540,0.9503516913210014,-0.3834178017306604,-1.4885397903850324
4268,1406,-1652,13100,6640,222,4504,-1262,-0.3416701226097472,0.5897763476395218,1.5213461167634674
4269,1410,-180,13296,6552,131,4276,-1188,0.7189237121868953,-0.6554969838753143,-1.900451872601645
4270,1413,-72,12932,6668,50,4123,-1204,0.03411062124680846,0.75728394009581,0.9582327728025026
4271,1417,-520,12840,6896,33,3913,-1149,0.29469120669925425,-0.7736214424099043,-2.530468151098668
4272,1420,-872,12496,7204,69,3736,-1089,0.5327147828136,0.7774381256483861,0.24184000882199366
4273,1423,-1256,12556,7456,144,3333,-1005,-0.15276253139340149,-0.5990897232158335,3.062797177294024
4274,1426,-1780,12552,7656,266,2787,-849,1.0020905025251183,0.560287209322611,-0.54365754510828
4275,1430,-1924,12772,7928,381,2191,-662,-0.4485503176064299,-0.02710742963426587,2.483922367774057
4276,1433,-1812,12832,8300,522,1422,-492,1.14134154964349,0.028391496607232527,-1.5610687255138525
4277,1436,-900,12836,8204,670,740,-384,-0.693551362121583,1.5484979969679116,2.102691025830264
4278,1440,24,12916,8044,770,344,-443,0.3446117710383506,0.46556530061506796,3.044751125947575
4279,1446,-8,12912,8100,1001,-279,-576,2.4177086406804142,-0.19230038289285117,-2.4140487749591286
4280,1451,-640,12872,7844,1091,-584,-575,-1.836647988555814,0.8893467594114381,-1.8302981010816162
4281,1454,-780,12708,7636,1187,-985,-529,1.5531626971287744,0.22382485505136993,2.8344210518568587
4282,1457,-356,12720,7180,1219,-1343,-502,-2.5436089343397223,-0.07276162957177346,-1.810986613630733
4283,1461,-72,12768,6816,1243,-1716,-539,1.2217297117099717,1.0231912352139254,2.461280664839017
4284,1464,-84,12928,6908,1196,-1952,-569,3.056750362543867,-0.6086961298311853,-2.412163046604363
4285,1467,-584,12980,6852,1158,-2121,-531,-1.7751707961077885,1.3389759179392213,-1.1610016123441045
4286,1471,-904,13012,6484,1126,-2354,-436,2.2940197509901235,-0.5039211073012277,2.9769939483038015
4287,1474,-1700,13092,5868,992,-2818,-303,-2.023471144498333,0.595553475674534,-1.0474490908654104
