,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1845,833,-2136,13884,5632,-345,947,-260
1846,836,-420,13660,5812,-356,619,-64
1847,841,384,13736,5596,-393,731,8
1848,844,300,13764,5748,-414,792,48
1849,847,-888,13740,6024,-356,402,165
1850,850,-740,13700,6256,-306,-110,338
1851,853,-136,13712,6172,-258,-330,411
1852,856,504,13744,6148,-194,-408,421
1853,860,704,13540,6196,-176,-362,420
1854,863,720,13596,6048,-109,-395,403
1855,866,676,13796,5832,-45,-485,397
1856,869,828,13780,5944,-18,-518,355
1857,873,868,13872,5912,-2,-548,312
1858,876,756,13748,5968,37,-571,282
1859,883,404,13672,5956,93,-640,323
1860,887,336,13816,5716,102,-674,362
1861,890,452,13732,5472,74,-701,393
1862,893,808,13860,5680,96,-677,363
1863,896,676,13784,5772,89,-725,341
1864,899,280,13652,5848,128,-829,344
1865,902,440,13696,5940,175,-857,381
1866,905,588,13824,5852,207,-851,426
1867,909,836,13848,5656,174,-915,416
1868,912,548,13748,5728,217,-999,385
1869,915,196,13756,5720,238,-1104,441
1870,918,344,13848,5864,260,-1247,476
1871,921,684,13752,5940,272,-1452,529
1872,926,872,13820,5948,323,-1710,462
1873,929,972,13812,6008,375,-1841,429
1874,936,1224,13804,6204,592,-2623,259
1875,939,2060,13944,5988,643,-3268,78
1876,942,3236,13860,5904,679,-2942,-193
1877,945,3816,13876,6200,734,-2579,-565
1878,949,4312,13788,6420,862,-2239,-996
1879,952,4648,13816,6704,954,-1847,-1436
1880,955,4808,13824,6740,1092,-1390,-1939
1881,959,4780,13820,6812,1299,-902,-2451
1882,962,4572,13720,6888,1455,-455,-2913
1883,965,4432,13712,6836,1642,-62,-3376
1884,970,3776,13720,6864,1839,255,-3780
1885,973,3540,13652,6616,1976,439,-4135
1886,976,3280,13760,6488,2095,486,-4475
1887,980,2952,13700,5956,2156,488,-4772
1888,983,2572,13892,5764,2182,653,-5094
1889,1006,800,13976,4836,1913,1925,-5993
1890,1009,-148,13912,4444,1813,2045,-5974
1891,1014,-872,13904,4276,1669,1981,-5869
