,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1834,1538,-1660,13184,6788,1252,-1849,-498
1835,1541,-2300,13976,7424,1448,-1778,-428
1836,1545,-5360,16408,10320,2753,-1714,704
1837,1548,-10332,16468,8576,4390,-4713,2608
1838,1552,-8160,15312,5088,4616,-8584,3541
1839,1555,-6212,16604,6824,5188,-10445,4518
1840,1560,-6560,16444,7320,5926,-12195,5578
1841,1563,-3896,15284,4392,5999,-14580,5817
1842,1566,-1560,15080,5512,6570,-15624,6112
1843,1570,-2612,16164,7168,7050,-15922,6530
1844,1573,-4716,15404,5764,7549,-18194,7186
1845,1577,-6256,15328,6356,8069,-19932,8146
1846,1580,-7948,15304,6280,8958,-23405,9429
1847,1587,-3940,14796,3696,9629,-27631,10478
1848,1591,-1892,14136,3924,10009,-28277,10555
1849,1594,-2132,13228,3188,9941,-28639,10606
1850,1598,-3844,13264,6320,10381,-28965,10917
1851,1602,-904,12736,3244,10505,-29468,10791
1852,1606,2096,11676,268,9505,-28050,10164
1853,1609,7544,11560,2044,8268,-25093,8911
1854,1613,6356,11648,2232,7399,-21971,7736
1855,1616,5276,12436,4492,6574,-18811,6798
1856,1619,3016,11112,3460,6073,-16935,6280
1857,1623,3732,12300,6372,5523,-14386,5776
1858,1626,5140,12060,4420,4824,-12491,5151
1859,1630,3872,12440,4568,4272,-10938,4648
1860,1637,2840,13008,6992,3625,-8313,3859
1861,1640,924,12444,7008,3624,-7651,3660
1862,1644,3076,12960,5456,3345,-7108,3331
1863,1648,2592,13196,5892,2944,-6158,2867
1864,1651,3608,13780,4940,2662,-5572,2463
1865,1654,-356,13112,7836,2847,-5697,2520
1866,1658,2872,13116,4904,2417,-4870,2117
1867,1661,3048,14372,5300,2079,-3741,1743
1868,1664,2580,12924,3320,1565,-3512,1331
1869,1668,1668,13024,4720,977,-2728,884
1870,1671,1740,13432,3376,440,-2175,582
1871,1674,-416,13932,5856,358,-2058,647
1872,1678,-764,14132,5180,457,-2852,906
1873,1681,220,14000,5448,487,-3433,1045
1874,1689,1532,14196,5844,599,-3439,1045
1875,1692,2056,14180,6012,761,-3179,992
1876,1695,2400,14176,5936,892,-2818,928
1877,1699,2424,14088,5552,975,-2441,797
1878,1702,2116,14268,5152,1007,-2118,695
1879,1705,2048,14308,4508,969,-1816,634
1880,1709,1964,14220,4124,887,-1504,556
1881,1712,1912,14324,3768,738,-1216,526
1882,1715,1572,14244,3756,558,-979,505
1883,1719,1432,14236,3624,376,-723,523
1884,1722,1400,14288,3712,248,-521,537
1885,1725,1432,14348,3616,54,-320,549
1886,1729,1568,14284,3496,-136,-101,572
1887,1733,1592,14252,3488,-309,88,542
1888,1739,1552,14356,3400,-695,241,485
1889,1743,1480,14252,3704,-846,269,497
1890,1746,1632,14268,3952,-968,330,462
1891,1749,1760,14360,4120,-1096,306,428
1892,1752,1908,14140,4632,-1156,315,351
1893,1756,2332,14120,4840,-1167,423,241
1894,1759,2496,14052,5264,-1133,481,110
1895,1762,2316,14136,5760,-1048,563,-34
1896,1766,2280,14080,5832,-903,650,-139
1897,1769,2204,14008,5968,-806,671,-256
1898,1773,2016,13984,5956,-643,680,-384
1899,1776,1736,13980,5852,-515,697,-417
1900,1780,1676,13992,5928,-363,664,-473
1901,1783,1620,14028,5920,-234,686,-506
1902,1790,1096,14056,5524,-70,597,-502
1903,1793,812,14112,5556,43,527,-480
1904,1796,740,14036,5416,83,449,-408
1905,1799,688,14252,5224,127,375,-321
1906,1803,532,14144,5196,140,224,-233
1907,1806,436,14216,5044,168,153,-186
1908,1809,564,14144,4860,160,73,-71
1909,1812,468,14132,4908,142,28,-3
1910,1816,540,14208,4832,139,-5,119
1911,1820,676,14204,4588,96,-12,156
1912,1823,688,14200,4552,71,-8,237
1913,1826,712,14204,4544,-12,-65,284
1914,1829,684,14248,4304,-60,-90,378
1915,1832,704,14228,4160,-142,-130,435
1916,1835,824,14300,4248,-245,-235,512
1917,1839,1120,14216,4180,-365,-249,526
1918,1863,2052,14108,5320,-381,-172,214
1919,1866,2032,14232,5276,-360,-163,131
1920,1869,1928,14036,5192,-294,-109,11
1921,1872,1952,14092,5220,-265,-93,-61
1922,1876,1912,14168,5128,-215,-89,-159
1923,1879,1716,14112,5060,-196,-123,-185
1924,1882,1660,14176,5108,-155,-98,-237
1925,1886,1552,14168,5152,-172,-72,-276
1926,1889,1476,14216,4880,-166,-60,-286
1927,1892,1476,14192,4996,-147,-10,-288
1928,1895,1484,14088,4964,-153,34,-306
1929,1900,1360,14064,4996,-146,135,-295
1930,1903,1184,14164,5024,-152,170,-262
1931,1906,988,14244,4712,-145,178,-257
1932,1913,1060,14228,4516,-228,155,-159
1933,1917,968,14216,4660,-278,176,-120
1934,1920,588,14148,4752,-286,118,-41
1935,1923,748,14280,4688,-349,112,50
1936,1926,684,14176,4880,-363,89,95
1937,1929,708,14148,4912,-357,80,173
1938,1933,732,14100,4984,-373,95,230
1939,1936,808,14184,4732,-388,95,266
1940,1939,860,14124,4900,-393,102,338
1941,1943,860,14196,4960,-404,8,390
1942,1946,952,14184,4788,-433,-58,419
1943,1949,1136,14184,4812,-453,-67,419
1944,1953,1336,14172,4892,-444,-143,424
