,time,accX,accY,accZ,gyrX,gyrY,gyrZ
4076,938,1392,12668,7136,493,-829,73
4077,942,1388,12576,6880,457,-1248,96
4078,945,1436,12500,7124,445,-1535,165
4079,948,1984,12504,7220,439,-1470,171
4080,951,2436,12596,7140,449,-1268,114
4081,954,2464,12612,7260,430,-1199,43
4082,958,2100,12588,7108,417,-1124,25
4083,961,2064,12620,7252,392,-1117,-8
4084,964,1684,12588,7420,408,-909,41
4085,967,1604,12704,7096,372,-1043,78
4086,972,2308,12696,6912,318,-1146,45
4087,980,3360,12624,6644,127,-489,-253
4088,984,3564,12684,6780,34,-93,-409
4089,987,3512,12620,6876,-19,303,-599
4090,990,3852,12696,7060,-48,590,-814
4091,993,3624,12608,7108,-85,1044,-998
4092,997,3276,12648,7156,-91,1402,-1154
4093,1000,2760,12680,7344,-133,1650,-1239
4094,1003,2500,12616,7512,-66,1856,-1312
4095,1007,2496,12696,7332,-80,2096,-1389
4096,1010,2540,12604,7296,-81,2256,-1432
4097,1014,2052,12584,7576,-64,2420,-1467
4098,1018,1668,12584,7368,-31,2389,-1478
4099,1021,1172,12500,7412,-16,2167,-1438
4100,1024,704,12668,7372,-33,1970,-1324
4101,1027,424,12592,7320,-12,1744,-1168
4102,1036,-20,12660,7124,-66,1215,-595
4103,1040,768,12732,6880,-116,1049,-465
4104,1043,1016,12640,7164,-174,923,-390
4105,1046,1024,12656,7236,-181,880,-319
4106,1050,620,12640,7280,-161,520,-215
4107,1053,756,12632,7544,-149,224,-114
4108,1057,1100,12604,7624,-108,24,-45
4109,1060,1188,12624,7400,-80,-227,-13
4110,1064,1584,12676,7196,-72,-390,10
4111,1067,1468,12572,7104,-105,-424,8
4112,1070,1976,12692,7200,-118,-383,-8
4113,1073,2720,12604,6908,-127,-114,-91
4114,1077,2372,12704,7260,-156,-20,-197
4115,1080,1676,12572,7544,-108,31,-225
4116,1089,900,12636,7552,28,-79,-50
4117,1092,1232,12724,7524,51,-125,38
4118,1095,1232,12540,7340,78,-235,63
4119,1099,1180,12724,7392,76,-508,67
4120,1102,1124,12648,7372,106,-564,161
4121,1106,1204,12680,7352,101,-582,219
4122,1109,1324,12656,7448,124,-661,255
4123,1112,1216,12552,7532,158,-753,324
4124,1115,1084,12620,7496,186,-1036,373
4125,1119,1460,12736,7224,186,-1255,412
4126,1122,1652,12624,7308,163,-1172,413
4127,1125,1676,12836,7468,183,-1000,452
4128,1129,1876,12756,7340,218,-1011,462
4129,1132,2148,12688,7332,217,-989,407
4130,1135,1996,12720,7168,181,-793,360
4131,1145,2360,12604,7384,293,-402,254
4132,1148,2868,12612,7248,317,-332,136
4133,1151,2764,12724,7140,279,-200,21
4134,1155,2584,12608,7048,319,-164,-97
4135,1158,2816,12804,7112,275,-7,-218
4136,1161,2948,12724,7228,282,22,-391
4137,1164,4152,12628,6988,266,125,-685
4138,1168,3836,12664,7096,245,364,-956
4139,1171,3372,12728,7180,261,549,-1154
4140,1174,3064,12724,7260,274,709,-1338
4141,1177,2952,12732,6852,257,727,-1493
4142,1181,3120,12800,6384,200,680,-1687
4143,1185,2824,12820,6476,112,834,-1833
4144,1188,2292,12684,7084,59,1003,-1912
4145,1192,2224,12700,7272,33,1193,-1947
4146,1201,1060,12684,6752,-85,1094,-2004
4147,1204,552,12832,6608,-150,869,-1894
4148,1207,488,12840,6808,-229,578,-1789
4149,1210,1076,12824,6796,-305,407,-1716
4150,1214,1020,12704,6856,-319,682,-1604
4151,1217,524,12740,7148,-343,734,-1498
4152,1220,-480,12688,7380,-348,624,-1279
4153,1224,-580,12672,7540,-307,552,-1010
4154,1228,-400,12708,7128,-302,473,-697
4155,1231,-288,12752,7156,-313,481,-479
4156,1235,-308,12836,7136,-355,468,-233
4157,1238,-508,12716,7016,-361,389,-11
4158,1241,-560,12804,7132,-386,287,264
