,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1709,775,3100,9700,8788,-903,-3167,917
1710,778,2932,9268,9208,-505,-2612,391
1711,781,2820,9064,9420,-124,-2032,95
1712,785,2868,8512,10032,348,-1446,-229
1713,789,3196,7700,10384,991,-661,-692
1714,792,3788,7444,10448,1677,321,-1367
1715,795,4172,7588,10168,2339,1526,-1988
1716,798,3184,7832,10256,2942,2433,-2508
1717,802,2480,7964,10648,3597,3023,-2757
1718,805,2504,8460,10628,4188,3679,-3003
1719,808,2664,8868,10436,4585,4373,-3320
1720,812,2360,9388,10108,4854,4883,-3582
1721,815,1976,9576,9964,5113,5098,-3777
1722,818,1744,9764,9504,5392,5238,-3933
1723,828,648,11620,8736,5838,4895,-4561
1724,832,212,12480,8412,5855,4740,-4707
1725,835,308,12684,7960,5840,4507,-4781
1726,838,-4,12860,7840,5972,4222,-4873
1727,841,-264,13012,7764,6158,4043,-4860
1728,845,-932,12964,7092,6270,3763,-4653
1729,848,-2912,14680,5536,5932,3228,-3976
1730,851,-15560,26692,528,3078,1857,-681
1731,855,-6496,18512,12068,2028,-3129,1725
1732,858,6684,15488,4044,1674,-2994,789
1733,861,5320,14128,5940,1134,-2117,146
1734,865,2556,13136,6920,961,-1724,-61
1735,868,1852,12184,5708,826,-1105,-204
1736,872,1412,12348,5580,587,-449,-232
1737,895,872,12928,6164,2909,-1782,4241
1738,898,5132,12276,5520,2789,-1425,3761
1739,902,-1832,13796,8756,3196,26,4699
1740,905,-288,13204,8248,3340,-215,5683
1741,908,4224,13264,7432,3158,642,5113
1742,913,544,13988,7352,3509,648,5578
1743,916,4320,13652,7356,3212,1177,4792
1744,919,-4232,14460,9420,3902,1576,6409
1745,922,-3892,14276,8404,4270,65,7386
1746,926,884,12020,6628,4432,-1496,8061
1747,929,-1308,13168,7292,4728,-267,9038
1748,932,-2048,12292,7632,5041,-955,10265
1749,936,3832,11740,5852,4782,-520,10000
1750,939,1808,12808,5944,4571,38,10260
1751,948,-1680,13348,8544,4583,410,10563
1752,951,-112,12056,6476,4437,-7,10690
1753,956,5128,12404,6352,4293,-18,9986
1754,959,2836,12584,6756,4223,365,10019
1755,962,1936,11684,6640,4103,345,9804
1756,965,2612,12064,6668,3751,615,9170
1757,969,-548,13820,8252,3699,1897,8896
1758,972,-2412,12408,8444,4051,1436,9669
1759,975,4488,13052,7432,3640,1258,8971
1760,979,5068,11460,5848,3675,1832,8603
1761,982,3880,11320,5956,3247,1920,7405
1762,985,-3032,13744,9164,3619,3638,8196
1763,988,964,12732,8160,3757,3341,8352
1764,992,1784,12128,7312,3767,3919,8356
1765,1002,4412,12712,7492,4056,5165,8376
1766,1005,1688,11568,8972,4304,5243,9122
1767,1008,3960,11612,8484,4094,5066,8417
1768,1012,1620,11808,7776,4046,5078,8070
1769,1015,2608,12080,7864,3926,5726,7521
1770,1018,3612,12780,8164,3538,6070,6507
1771,1022,1280,12104,7424,3402,5467,6188
1772,1025,3588,12896,6848,3046,6154,4919
1773,1028,1168,12724,6592,2864,4699,4403
1774,1032,12616,12456,1552,2075,4898,2131
1775,1035,4636,13452,4876,1924,4636,2018
1776,1038,-2624,13136,3960,1668,4075,2005
1777,1043,360,13612,5688,1310,3970,1212
1778,1046,-3208,13296,6488,1179,2644,1794
1779,1055,-1884,12848,7224,-207,4330,-1916
1780,1058,-1276,13188,6644,-197,3710,-1502
1781,1062,160,12840,6392,-211,3492,-1286
1782,1065,504,13040,6648,-230,3275,-1149
1783,1068,300,13108,6620,-260,3232,-934
1784,1072,420,13172,6160,-277,3012,-758
1785,1075,636,13228,6212,-336,2867,-571
1786,1078,-28,13156,6412,-385,2728,-352
1787,1083,-21848,17072,12176,855,2247,5104
1788,1086,4608,11480,6260,573,-3232,5718
1789,1089,24552,12968,3180,-238,885,1158
1790,1093,1032,13416,5564,-603,3214,-158
1791,1096,-3416,13196,6952,-569,1880,647
1792,1099,-880,13016,5372,-752,1239,996
1793,1108,140,13044,6800,-891,227,1607
1794,1111,292,13084,6872,-864,-60,1744
1795,1115,868,13000,7108,-815,-347,1883
1796,1118,1296,13084,7152,-744,-575,1986
1797,1121,1516,13004,7260,-699,-685,1985
1798,1126,1576,13208,7084,-659,-732,2034
1799,1129,1184,13184,6924,-620,-911,2075
1800,1132,1164,13244,6792,-612,-1111,2211
1801,1136,1204,13224,6688,-659,-1175,2244
1802,1139,1788,13232,6372,-707,-1135,2317
1803,1142,2016,13240,6032,-817,-1035,2310
1804,1146,1852,13236,5704,-964,-1073,2335
1805,1149,2152,13256,5624,-1174,-925,2326
1806,1153,2376,13232,5684,-1366,-539,2352
1807,1161,3072,13576,5880,-1974,416,1982
1808,1165,6332,12912,3300,-2559,674,1382
1809,1169,19144,11796,-2644,-5032,1339,-2189
1810,1173,29460,14376,2636,-7363,5714,-8523
1811,1176,11848,14324,7808,-7034,8051,-10723
1812,1180,-4024,15464,8724,-6824,7357,-10097
1813,1183,-6508,16556,8040,-6772,5279,-8354
1814,1186,-5324,20568,4588,-7474,3362,-6815
1815,1190,-7136,23532,3192,-9309,1439,-4820
1816,1193,-5396,22448,3720,-10909,-263,-3290
1817,1197,-1968,20736,3296,-12357,-1619,-2477
1818,1200,-580,18812,3856,-13396,-2649,-2183
1819,1209,-1032,11672,6524,-14096,-4247,-1645
1820,1214,-272,9628,7600,-13712,-4329,-1630
1821,1217,776,7200,8452,-13055,-3844,-1831
1822,1221,1024,6792,8552,-12657,-3772,-2031
1823,1224,1464,5492,9400,-11952,-3336,-2453
1824,1228,1764,5748,9288,-11442,-3465,-2983
1825,1231,1888,5984,10028,-10928,-3527,-3389
1826,1235,2288,6408,10980,-10381,-3866,-3834
1827,1238,3312,6408,11676,-9760,-3953,-4390
1828,1242,4264,6776,11856,-9246,-4108,-5112
1829,1245,4604,6740,12064,-8806,-4275,-5785
1830,1248,4616,6872,12520,-8319,-4772,-6457
1831,1252,-1624,6288,13896,-7547,-8401,-6888
1832,1262,5628,7236,12536,-4522,-1991,-5972
1833,1265,4308,7752,12388,-3341,-576,-5242
1834,1269,3000,7708,12544,-2337,290,-4368
1835,1272,2376,8136,12192,-1473,626,-3594
1836,1276,2980,8404,11452,-756,956,-3021
1837,1279,3588,9164,10452,-163,1384,-2721
1838,1282,3088,9856,9680,276,1597,-2494
1839,1286,1924,10332,9488,685,1595,-2183
