time,accX,accY,accZ,gyrX,gyrY,gyrZ
1735,-10892,15860,3700,-8757,-6798,22508
1739,-10468,15596,3404,-9652,-7311,22350
1742,-9980,15308,3380,-10627,-7815,22002
1746,-9248,14944,3712,-11582,-8501,21554
1749,-8624,14292,4476,-12345,-9382,20909
1753,-7424,14128,5840,-12824,-9669,20304
1756,-6324,14084,6912,-13117,-9276,19671
1761,-5872,14032,8192,-13159,-9006,19027
1764,-5000,14000,9424,-13075,-8737,18308
1768,-4240,14448,9572,-12926,-7637,17738
1772,-3392,14784,9552,-12930,-5843,17235
1775,-3640,13552,10080,-13009,-4826,16809
1779,-3332,12552,10780,-12844,-4670,16230
1782,-2876,11568,11032,-12515,-4482,15654
1786,-2772,10764,11284,-12091,-4786,15009
1790,-2168,10556,11516,-11458,-4406,14582
1793,-2140,10132,11644,-10676,-3884,14314
1797,-2588,9140,11568,-9740,-3318,14234
1802,-2832,8584,11468,-8639,-3029,14215
1805,-3076,7336,10916,-7495,-2670,14468
1809,-3128,6368,10616,-6389,-2605,14438
1812,-2792,6152,9804,-5257,-2070,14363
1815,-2352,5876,9276,-4444,-1627,14099
1819,-2208,5668,8648,-3764,-1162,13616
1822,-1720,5964,8104,-3220,-1464,13303
1826,-1508,6036,7500,-2861,-1805,12482
1829,-1564,6204,7144,-2491,-2846,11788
1832,-1836,6024,6736,-2229,-3793,11117
1836,-2008,5668,6796,-1906,-5388,10446
1839,-2004,5732,6844,-1590,-6700,9858
1843,-2148,6264,6908,-1295,-7421,9374
1847,-2328,6640,6768,-1068,-7707,9016
1850,-2604,6928,7096,-812,-7997,8767
1853,-3696,6836,6968,-663,-8548,8539
1857,-4452,7236,7048,-618,-9380,8416
1860,-5160,7808,6900,-716,-10290,8359
1863,-5540,9228,6556,-968,-11215,8379
1867,-5672,10172,6040,-1417,-12195,8464
1870,-4964,11732,6084,-2152,-13075,8473
1874,-3988,12912,6656,-2989,-13844,8357
1877,-2104,14376,8228,-3875,-14331,8031
1881,140,15592,10656,-4633,-14302,7535
1884,1608,16028,12092,-5144,-13620,6846
1888,2592,16072,13168,-5481,-12333,6082
1892,2868,15760,13112,-5756,-10446,5229
1895,2484,15232,12708,-5898,-8578,4379
1899,1948,14912,12128,-6033,-7280,3519
1902,1412,14264,12380,-6028,-6539,2705
1906,1184,13912,12328,-5902,-5804,1905
1909,956,13168,12312,-5620,-5165,1100
1912,944,12352,11988,-5232,-4520,371
1916,948,11516,11584,-4778,-3966,-342
1919,740,10748,11300,-4166,-3525,-1110
1922,324,9856,10912,-3455,-3051,-1842
1926,-284,9088,10744,-2635,-2851,-2496
1930,-1136,8596,10684,-1775,-2705,-2962
1934,-1492,8196,10660,-882,-2546,-3284
1937,-2040,7716,10660,-57,-2271,-3410
1940,-2452,7544,10700,820,-1983,-3351
1944,-2832,7220,10836,1617,-1734,-3198
1947,-3076,7064,11004,2487,-1517,-2928
1950,-3108,6692,11100,3460,-1246,-2692
1954,-3036,6624,11164,4366,-926,-2468
1957,-2888,6724,10668,5221,-563,-2277
1960,-3004,7364,10232,5880,-248,-1989
1964,-3460,7840,9932,6316,38,-1608
1967,-3616,8880,9352,6548,352,-1127
1970,-3884,9704,8948,6446,1351,-247
1974,-3056,11116,8128,5926,4155,1107
1978,-888,13208,6968,4007,13628,2879
1981,-4784,12004,8888,3412,10545,2859
1984,-5552,11844,9284,3005,4967,2522
1988,-4160,13412,10056,2674,2614,2648
1991,-3168,15344,10148,2233,2455,3092
1994,-2320,17100,10104,1637,1100,3447
1998,-1524,17796,10672,1014,-1398,3459
2001,-908,17884,11400,462,-3716,3390
2004,-512,17668,11556,68,-5119,3281
2008,-320,17060,11240,-326,-6100,3157
2011,-472,16216,11108,-563,-6869,2937
2014,-216,15284,10840,-706,-7306,2628
2018,308,13892,10480,-667,-7391,2309
2022,564,12940,10136,-527,-7131,1950
2025,624,12132,9632,-344,-6817,1627
2028,476,11184,9160,-94,-6407,1297
2031,96,10548,8908,129,-5792,1035
2035,-140,10116,8764,408,-5226,846
2038,-608,9544,8724,683,-4887,747
2041,-1024,9476,8660,1069,-4781,711
2044,-1256,9364,8740,1449,-4874,779
2047,-1316,9692,9080,1910,-4969,896
2051,-1340,9688,9308,2360,-5059,1070
2054,-1204,10080,9356,2761,-5104,1174
2058,-944,10572,9468,3128,-5193,1313
2061,-588,10756,9380,3428,-5025,1312
2065,-152,11232,9368,3684,-4705,1264
2068,360,11652,9452,3844,-4272,1073
2071,792,11836,9408,4037,-3711,769
2074,840,12108,9348,4142,-3376,460
2078,652,12432,9396,4263,-3241,20
2081,700,12912,9256,4393,-3343,-474
2084,492,13428,9140,4471,-3600,-998
2087,156,14540,8960,4430,-3462,-1077
2091,-876,15048,8948,4245,-2308,-333
2094,-2456,14884,9324,4104,-2090,526
2097,-2680,15028,9320,3852,-3889,677
2101,-1060,15156,8916,3573,-5115,501
2105,944,15240,9072,3273,-4761,237
2108,1440,15032,8792,3055,-3831,-13
2111,1320,14828,8380,2799,-3120,-255
2114,628,14356,8244,2495,-2618,-422
2118,204,13956,8128,2218,-2417,-615
2121,-164,13548,8052,1987,-2387,-816
2124,-176,12648,8164,1846,-2303,-1043
2127,-32,12368,8128,1765,-2053,-1232
2131,84,12068,8108,1687,-1564,-1367
2134,68,11632,8184,1635,-1027,-1487
2137,-24,11408,8324,1651,-626,-1563
2140,-76,11016,8612,1710,-330,-1660
2144,-244,10900,8824,1915,8,-1692
2148,-212,10532,9100,2218,362,-1842
2151,-96,10528,9324,2580,725,-1996
2154,-108,10584,9292,2957,1073,-2177
2157,-68,10800,9396,3349,1423,-2355
2160,-160,10908,9084,3723,1763,-2516
2164,-156,11088,9204,4036,2061,-2705
2167,-324,11528,9180,4269,2298,-2809
2170,-404,11732,8988,4437,2493,-2952
2173,-412,11984,8932,4568,2658,-3096
2177,-528,12456,8888,4556,2789,-3229
2180,-656,12564,8780,4557,2867,-3326
2183,-756,12872,8736,4487,2946,-3414
2187,-936,13084,8596,4370,3011,-3432
2191,-1060,13416,8312,4251,2959,-3468
2194,-968,13792,8228,4094,2802,-3553
2197,-932,14196,7972,3852,2691,-3616
2201,-1120,14448,7856,3558,2594,-3612
2204,-1380,14564,7896,3290,2389,-3539
2207,-1980,14540,7904,3041,2035,-3260
2210,-2556,14300,8028,2879,1601,-2842
2214,-2492,14380,7908,2672,1177,-2380
2217,-2272,14200,7768,2427,943,-1884
2220,-1988,14084,7472,2165,762,-1448
2224,-1844,13912,7468,1885,613,-1103
2227,-1384,13516,7596,1663,578,-897
2231,-1284,13196,7472,1448,661,-774
2234,-1124,12796,7372,1312,929,-699
2238,-864,12508,7304,1202,1231,-684
2241,-1044,12116,7492,1177,1468,-698
2244,-1064,11836,7440,1208,1741,-743
2247,-1328,11648,7524,1343,1907,-718
2250,-1432,11196,7968,1603,2097,-770
2254,-1148,11148,8008,1964,2289,-822
2257,-1128,11048,8244,2365,2537,-897
2260,-1008,11188,8320,2814,2810,-992
2264,-936,11436,8260,3130,3064,-1083
2267,-836,11872,8212,3343,3308,-1172
2270,-984,12200,8184,3542,3581,-1282
2274,-932,12732,7964,3555,3836,-1409
2278,-816,13140,7748,3492,4086,-1529
2281,-896,13448,7832,3380,4294,-1674
2284,-916,13668,7656,3193,4504,-1858
2287,-1256,14020,7580,3019,4597,-1983
2291,-1472,14324,7460,2778,4678,-2108
2294,-1592,14844,7124,2500,4665,-2205
2297,-1404,15256,7028,2089,4672,-2265
2301,-1292,15488,6680,1623,4756,-2303
2304,-1476,15780,6492,1037,4882,-2326
2307,-1604,15616,6384,438,4971,-2294
2310,-1664,15264,6436,-149,5123,-2352
