,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1053,1064,3216,12000,7648,-124,519,-449
1054,1068,3320,11900,7700,-160,508,-434
1055,1071,3184,11868,7748,-142,497,-441
1056,1074,3144,11832,7776,-138,450,-392
1057,1078,3224,11936,7916,-130,452,-391
1058,1081,3276,11896,8040,-142,436,-399
1059,1084,3440,11920,7964,-101,443,-431
1060,1088,3332,11888,7832,-121,494,-446
1061,1091,3252,11868,8000,-82,527,-418
1062,1094,3096,11900,7988,-22,442,-419
1063,1097,2960,11900,7956,-22,329,-370
1064,1101,2988,11932,7868,19,214,-361
1065,1104,3356,11968,7804,11,203,-375
1066,1107,3792,11988,8008,11,365,-405
1067,1131,3328,11944,7868,21,423,-535
1068,1134,3352,11964,7728,29,508,-566
1069,1138,3272,11940,7764,34,517,-565
1070,1141,3072,11904,7744,29,522,-568
1071,1144,2860,12088,7736,20,388,-553
1072,1147,3080,12136,7756,-2,351,-525
1073,1150,2988,12108,7684,-25,315,-512
1074,1155,3064,12076,7708,-28,261,-494
1075,1158,3088,12024,7864,-70,313,-499
1076,1161,3168,11956,7916,-67,339,-485
1077,1164,3048,11968,7808,-82,381,-510
1078,1168,3080,11960,7764,-77,344,-493
1079,1171,3088,12004,7788,-67,357,-457
1080,1174,3056,12088,7672,-98,344,-459
1081,1178,3004,11964,7764,-113,437,-455
1082,1187,2864,11996,7716,-162,326,-332
1083,1190,3016,12000,7960,-157,272,-347
1084,1194,3204,12068,8024,-138,249,-357
1085,1198,3388,12004,7832,-121,303,-350
1086,1201,3276,12080,7956,-117,351,-393
1087,1204,3324,11968,7968,-65,431,-420
1088,1207,3440,12052,8104,-46,492,-460
1089,1211,3224,11952,8068,-37,496,-486
1090,1214,3072,11964,7996,20,527,-489
1091,1217,3100,11952,7972,28,541,-473
1092,1220,3012,11912,7728,41,562,-474
1093,1224,3036,11956,7868,57,556,-470
1094,1227,2924,11948,8000,64,579,-455
1095,1230,2988,11964,7692,64,537,-440
1096,1240,3164,12060,7844,30,535,-437
1097,1243,3180,12072,7792,-1,655,-497
1098,1246,3040,12068,7668,8,672,-472
1099,1249,3000,12044,7664,14,626,-487
1100,1253,2772,12048,7776,-19,581,-443
1101,1256,2732,12008,7796,-17,505,-449
1102,1259,2712,12096,7852,-42,415,-428
1103,1262,3064,11912,7996,12,384,-421
1104,1266,3120,11896,8124,17,443,-422
1105,1269,3120,12036,7968,57,492,-477
1106,1272,3144,12060,8016,86,529,-494
1107,1275,3096,12000,7916,78,506,-524
1108,1278,2988,12056,7888,104,451,-511
1109,1283,2884,12020,7880,103,406,-494
1110,1286,2860,12004,7992,110,353,-502
1111,1295,2868,11932,7760,104,345,-492
1112,1298,2664,12024,7736,103,369,-450
1113,1301,2612,12080,7752,81,322,-408
1114,1305,2628,12116,7640,74,284,-376
1115,1308,2532,12160,7520,51,244,-359
1116,1311,2688,12068,7520,3,186,-279
1117,1314,2648,12136,7540,-35,173,-263
1118,1317,2776,12096,7764,-45,148,-240
1119,1322,2956,12124,7748,-49,231,-267
1120,1325,3068,12100,7904,-52,249,-259
1121,1328,2820,12012,8032,-36,261,-280
1122,1332,2716,12176,7896,-12,221,-246
1123,1335,2808,12088,7760,-52,159,-253
1124,1338,2724,12136,7660,-19,129,-229
1125,1341,2856,11960,7660,-35,116,-226
1126,1350,3084,12164,7800,-46,188,-255
1127,1353,3120,12084,7740,-37,279,-278
1128,1357,3104,11988,7656,-41,367,-269
1129,1360,2980,12052,7964,-36,429,-284
1130,1363,2924,12132,7916,-25,409,-282
1131,1367,2796,12156,7944,-2,348,-285
1132,1371,2892,12152,7908,7,355,-273
1133,1374,3048,12116,7732,12,342,-293
1134,1377,2932,12088,7756,23,356,-337
1135,1380,2848,12116,7908,23,348,-336
1136,1384,2732,12100,7736,16,303,-312
1137,1387,2796,12168,7752,20,320,-309
1138,1390,2780,12124,7608,5,348,-274
1139,1393,2552,12188,7760,7,306,-257
1140,1396,2608,12076,7660,-14,257,-248
1141,1405,2612,12224,7600,-86,97,-174
1142,1409,2596,12104,7548,-103,-32,-136
1143,1413,2624,12096,7476,-107,-51,-118
1144,1416,2460,12144,7620,-137,-74,-80
1145,1419,2656,12136,7572,-146,-70,-49
1146,1423,2724,12200,7700,-169,-109,-41
1147,1426,2776,12148,7824,-190,-123,7
1148,1429,2948,12020,7636,-199,-97,-34
1149,1432,2864,12080,7672,-209,-36,-8
1150,1436,2900,12160,7748,-198,-21,-35
1151,1439,2868,12060,7900,-193,3,2
1152,1442,2748,12108,7792,-156,-43,-22
1153,1445,2572,12016,7916,-156,-144,19
1154,1448,2724,12028,7876,-149,-224,1
1155,1453,2944,12096,7812,-127,-162,-12
1156,1483,2684,12160,7536,-185,118,-112
1157,1486,2640,12144,7484,-217,139,-80
1158,1490,2520,12104,7544,-239,80,-72
1159,1494,2516,12184,7636,-261,0,-1
1160,1497,2584,12132,7552,-263,-37,7
1161,1500,2768,12164,7688,-298,-11,12
1162,1503,2864,12160,7692,-291,-7,37
1163,1506,2740,12168,7780,-292,50,1
1164,1510,2736,12144,7856,-280,65,52
1165,1513,2700,12216,7720,-302,19,69
1166,1516,2792,12232,7652,-299,-12,78
1167,1519,2744,12084,7760,-314,-2,73
1168,1522,2824,12156,7716,-303,59,72
1169,1526,2916,12108,7724,-300,74,83
1170,1529,2552,12064,7796,-270,61,86
1171,1545,2656,12136,7788,-312,-279,240
1172,1549,2724,12168,7804,-295,-266,251
1173,1552,2880,12100,7876,-294,-224,234
1174,1555,3036,12132,7812,-264,-162,207
1175,1559,2836,12096,7780,-249,-125,219
1176,1562,2692,12152,7892,-244,-101,240
1177,1565,2728,12200,7596,-251,-103,232
1178,1569,2892,12160,7388,-289,-96,246
1179,1572,2724,12164,7444,-314,-73,245
1180,1575,2656,12240,7520,-353,-98,259
1181,1579,2836,12232,7596,-373,-102,287
1182,1583,3068,12080,7636,-377,-93,228
1183,1586,3140,12164,7888,-370,-50,203
1184,1589,3112,12028,7984,-320,-24,162
1185,1619,2812,12172,7728,-254,-288,23
1186,1623,2624,12060,7740,-236,-352,69
1187,1627,2664,12112,7784,-254,-370,70
1188,1630,2584,12044,7712,-272,-389,102
1189,1633,2648,12052,7712,-283,-398,125
1190,1636,2692,12092,7656,-287,-391,158
1191,1640,2568,12112,7656,-272,-360,151
1192,1643,2704,12148,7696,-289,-354,184
1193,1646,2768,12144,7748,-269,-346,205
1194,1650,2964,12188,7660,-298,-301,216
1195,1653,3084,12148,7632,-349,-142,170
1196,1656,3012,12172,7724,-326,-57,198
1197,1660,2820,12156,7616,-359,8,187
1198,1664,2820,12048,7724,-370,73,204
1199,1667,2832,12100,7540,-387,127,198
1200,1676,2788,12120,7716,-419,160,222
1201,1679,2916,12236,7772,-416,203,200
1202,1682,3024,12052,7736,-426,264,173
1203,1686,2936,12120,7788,-451,322,183
1204,1689,2932,12088,7756,-411,346,157
1205,1692,2848,12016,7724,-425,327,146
1206,1695,2892,12132,7712,-419,332,149
1207,1699,2688,12200,7584,-432,280,157
1208,1702,2740,12172,7800,-436,289,162
1209,1706,2728,12008,7636,-447,259,203
1210,1710,2880,12064,7976,-446,289,165
1211,1713,2924,12116,7972,-403,362,151
1212,1716,2984,12176,7844,-425,403,175
1213,1719,2812,12156,7828,-420,336,131
1214,1723,2708,12180,7512,-404,233,173
1215,1731,2664,12080,7460,-489,167,173
1216,1735,2824,12068,7604,-516,131,162
1217,1738,2908,12028,7732,-523,128,147
1218,1741,2792,11952,7792,-519,166,156
1219,1744,2892,12108,7940,-488,160,147
1220,1749,3304,11984,7940,-470,135,69
1221,1752,3508,12172,7908,-468,187,19
1222,1755,3520,12072,7980,-455,286,-84
1223,1758,3252,12096,8004,-430,325,-119
1224,1762,3016,12044,8140,-420,356,-174
1225,1765,3040,12044,7988,-384,372,-180
1226,1768,3068,12060,7888,-381,368,-229
1227,1772,2972,12144,7908,-369,397,-236
1228,1775,2792,11988,7824,-326,436,-232
1229,1784,2604,11972,7760,-333,203,-194
1230,1787,2732,12164,7644,-362,193,-179
1231,1790,2856,12048,7712,-355,227,-190
1232,1795,2776,12020,7840,-366,300,-165
1233,1798,2684,12088,7948,-364,314,-181
1234,1801,2588,12056,7896,-317,297,-136
1235,1805,2588,12064,7820,-332,274,-110
1236,1808,2780,12164,7908,-271,349,-71
1237,1811,2916,12088,8076,-277,402,-144
1238,1814,2664,12080,7972,-239,442,-133
1239,1818,2492,12056,7920,-229,420,-107
1240,1821,2176,12080,7764,-226,348,-37
1241,1824,2288,12176,7744,-253,296,-7
1242,1827,2512,12068,7768,-259,272,58
1243,1837,2572,12048,7560,-341,288,177
1244,1841,2480,12052,7648,-377,295,197
1245,1844,2480,12084,7472,-367,200,197
1246,1847,2476,12100,7572,-439,80,237
1247,1850,2472,12136,7672,-442,15,254
1248,1854,2740,12068,7900,-440,12,285
1249,1857,2892,12128,7744,-446,76,266
1250,1860,2980,12092,7924,-430,131,243
1251,1863,2832,12080,7952,-429,119,215
1252,1866,2820,12032,7908,-383,108,184
1253,1870,2944,12084,8004,-401,69,163
1254,1873,2944,12096,7952,-364,76,133
1255,1877,3000,12120,8004,-355,138,127
1256,1880,2996,12164,7976,-330,178,130
1257,1884,3176,12032,8020,-322,255,63
1258,1893,2948,12040,8180,-250,371,-49
1259,1896,2768,12052,8132,-197,383,-65
1260,1899,2800,12108,7832,-175,342,-55
1261,1902,2760,12008,7844,-171,356,-73
1262,1906,2568,12076,7892,-154,319,-66
1263,1909,2356,12096,7816,-140,197,-46
1264,1912,2464,12116,7840,-166,164,10
1265,1915,2492,12072,7680,-210,141,22
1266,1918,2392,12124,7764,-208,77,72
1267,1923,2312,12064,7620,-229,-37,109
1268,1926,2308,12096,7716,-253,-116,168
1269,1929,2632,12188,7828,-258,-148,164
1270,1932,2464,12092,7848,-242,-124,202
1271,1936,2572,12116,7940,-249,-68,218
1272,1939,2748,12068,7908,-230,-33,236
1273,1948,2696,12236,7876,-223,-9,239
1274,1951,2592,12136,7804,-263,14,231
1275,1954,2668,12124,7840,-232,38,257
1276,1958,2916,11996,7808,-229,61,228
1277,1962,3100,12056,7824,-230,157,195
1278,1965,3072,12168,7940,-197,259,150
1279,1968,2972,12096,8012,-150,317,114
1280,1972,2848,12084,7812,-157,335,129
1281,1975,2904,12064,7716,-133,374,92
1282,1978,2848,12040,7844,-151,386,109
1283,1981,2588,12016,7584,-158,334,107
1284,1985,2596,12148,7696,-199,222,91
1285,1988,2928,12116,7820,-192,254,47
1286,1991,3176,12084,7928,-198,334,14
1287,1994,3112,12044,7992,-195,354,-37
1288,2003,2380,12100,7784,-199,257,-25
1289,2007,2500,12124,7732,-204,173,16
