time,accX,accY,accZ,gyrX,gyrY,gyrZ
984,468,13504,8956,-938,781,2046
987,-704,12288,5120,-1107,1258,2495
991,1060,13272,5360,-906,326,2103
994,-32,13240,9340,-1153,882,2616
997,736,13560,6920,-1093,478,2598
1000,2960,14036,8804,-836,247,2274
1003,760,12992,7188,-1110,1119,2649
1007,1440,13716,6840,-937,133,2428
1010,-100,13096,8044,-1171,475,3091
1013,1404,13228,7956,-1041,-202,3298
1016,1100,12496,7204,-1043,30,3520
1019,3832,14320,9324,-779,-63,3218
1024,1316,12672,8940,-1049,848,3776
1027,536,12812,6940,-1050,179,4082
1030,1896,12432,7824,-882,109,4368
1033,1452,12632,8872,-920,50,4776
1036,-184,12992,8536,-697,170,5107
1039,3448,12772,9384,-485,-458,5014
1043,4576,13984,8920,-254,-508,4527
1046,3748,13696,7416,-147,244,3869
1049,1576,13636,8776,-4,549,4048
1052,3404,13684,6872,-149,-286,3589
1055,2788,13412,8384,-120,-224,3845
1059,2344,13188,7904,-138,-428,3590
1062,3296,13360,8256,155,-153,3496
1066,1788,12856,7744,159,-34,3743
1069,1348,13100,7040,86,-218,3529
1072,2996,13380,8380,152,-485,3608
1075,3192,13624,6308,31,-337,3281
1078,2528,13892,8248,222,-298,3122
1082,-3144,13176,7796,148,-83,4324
1085,540,12904,8236,234,-1862,4816
1088,1200,13456,8368,392,-1761,5367
1091,1392,13016,8300,486,-1669,5731
1095,4176,13208,8208,573,-1547,5233
1098,2668,13248,8424,477,-925,5174
1101,1044,13136,7948,585,-607,5325
1104,-1296,13272,8592,787,-1082,6102
1108,-2680,12920,9932,1185,-1873,7402
1112,2112,13144,8184,1211,-2827,7234
1115,2568,12988,8780,1323,-2632,7662
1118,2856,12656,7560,1259,-2658,7462
1122,6440,13420,8424,1240,-2158,6263
1125,9020,13640,6680,890,-1322,4870
1128,7336,13728,6528,854,-512,4136
1131,2728,13556,7852,810,-167,3846
1134,-1236,12772,7912,1172,-937,5084
1138,532,13396,7064,1380,-2653,5846
1141,4976,13228,7508,1221,-2814,5115
1144,2028,13844,8992,1495,-1893,5150
1148,9064,13508,5500,771,-1823,3021
1152,13024,13160,4112,-122,-540,184
1155,2376,13416,8460,46,1397,625
1158,-7372,14008,12212,1296,619,3268
1161,-6608,12316,10160,2388,-3671,6387
1165,2792,13976,8688,2475,-4900,6537
1168,5884,13908,8464,2147,-3211,5823
1171,11652,12212,3472,1314,-2272,3658
1175,1940,12996,9644,1609,223,3739
1178,-416,13240,8748,1904,-252,4258
1181,-1688,13484,9892,2523,-863,5280
1184,2696,13596,8012,2531,-1750,5414
1188,2928,13444,9164,3125,-1379,6223
1191,6996,13484,5600,2707,-1919,5751
1195,6752,13208,6540,2617,-1264,5408
1199,1904,13692,8168,2888,-616,5942
1202,6208,12544,4116,2429,-1581,5361
1205,4108,13480,7740,2217,-385,4999
1208,2232,12828,7964,2498,-662,5531
1212,4656,13520,6788,1989,-811,4626
1215,3712,12524,6656,1977,-518,4648
1218,1344,13892,7716,2162,-545,4742
1221,6032,13124,4444,1768,-1632,3986
1225,5200,13768,6368,1665,-1480,3809
1228,5068,13184,6296,1226,-1840,3026
1231,4812,12648,6148,1180,-1982,2627
1234,4556,14032,7956,1061,-2154,2134
1239,4244,13756,8784,1031,-2492,1687
1242,5816,11152,4004,1070,-2677,1453
1245,4996,15092,10652,1620,-2357,1324
1249,5168,15080,10096,1772,-2982,948
1252,5312,13492,7564,1571,-3142,601
1255,4744,13480,7752,1854,-2666,427
1258,5356,13364,6336,2333,-3000,309
1262,5308,14644,8872,2236,-2822,110
1265,5168,14320,7368,2622,-2754,55
1268,4376,14424,8820,2257,-3109,-88
1271,4504,11644,3872,2229,-2731,-280
1275,4188,13968,5900,2419,-2464,-249
1279,3268,13168,5704,2340,-2703,-6
1282,3744,13240,5748,1628,-2891,-46
1285,3312,12588,4476,1458,-2635,46
1288,3328,14712,9960,1846,-2301,138
1292,2104,12176,4276,1232,-2524,302
1295,3744,14152,8868,1345,-2400,460
1298,3584,13128,5752,960,-2379,388
1301,3256,12976,7904,1089,-2155,480
1305,3404,14184,7948,1250,-2260,571
1308,3400,13460,6464,857,-2692,580
1311,3860,13548,7552,1243,-2621,347
1314,2856,14356,7936,989,-3442,420
1317,3772,13896,7524,1004,-3704,432
1322,2992,12780,5244,508,-4101,235
1325,5040,13876,8760,686,-4003,-56
1328,4024,12536,4868,413,-4035,-326
1331,6700,13920,7140,733,-4179,-924
1334,4320,14092,7924,656,-4076,-1083
1338,4140,13156,6320,389,-4235,-1283
1341,3652,13172,7152,291,-3817,-1443
1344,7904,14520,8448,645,-3555,-2145
1347,2820,12376,6504,128,-3036,-1802
1351,2688,11944,6500,-18,-2879,-1597
1354,3224,11256,4360,163,-2237,-1802
1357,5268,12984,6920,104,-2210,-1942
1360,4028,13236,6936,-22,-1831,-1654
1365,4920,13068,6604,-23,-1564,-1828
1368,2680,12496,6192,-175,-1752,-1426
1371,7372,13772,7428,-74,-1704,-1794
1374,2404,12948,7296,-209,-1307,-1397
1378,2296,12076,5196,-379,-1338,-1521
1381,3232,12244,6020,-349,-1622,-1357
1384,3044,12628,5780,-498,-1648,-1342
1387,3276,13156,7284,-543,-1792,-1123
1391,4808,13240,5940,-436,-2073,-1545
1394,60,11808,4820,-736,-1589,-1242
1397,3748,12164,5284,-669,-2109,-1494
1400,9100,14252,8176,-390,-2468,-2170
1404,4956,13892,6596,-608,-1552,-2436
1408,6580,13872,6652,-585,-2242,-2705
1411,8548,15324,8404,-515,-2103,-3127
1415,2588,14436,8028,-773,-1915,-2765
1418,5492,13160,5172,-807,-1734,-3641
1421,3564,13500,6948,-902,-1716,-3515
1424,-52,12296,6720,-962,-1654,-2984
1428,6348,13424,6764,-920,-1971,-3611
1431,1264,12772,6740,-1111,-1223,-3140
1434,4324,12428,6324,-1055,-1450,-3119
1437,4184,13364,8144,-998,-1515,-2577
1441,4316,13676,8492,-927,-1361,-1882
