,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1772,944,-2056,13176,6864,842,7205,-4653
1773,947,-2096,12540,6568,822,7464,-4482
1774,950,-1940,12500,6528,841,7753,-4222
1775,954,-2156,12720,6712,901,7582,-3979
1776,957,-2408,12696,6756,1103,7297,-3590
1777,960,-2772,12692,6752,1342,7007,-2974
1778,969,-3024,12672,5976,1382,5618,-1564
1779,973,-2832,12868,5556,1180,5261,-1170
1780,977,-2460,13380,5560,999,4864,-850
1781,980,-2408,13672,5708,866,4518,-613
1782,984,-1992,13900,5420,750,4186,-514
1783,987,-1852,14036,5404,649,3816,-483
1784,990,-1880,14424,5308,523,3351,-519
1785,993,-1920,14944,5496,338,2917,-617
1786,997,-1856,15444,5536,208,2454,-654
1787,1000,-2004,15216,5548,18,1924,-760
1788,1003,-2336,15280,5708,-34,1462,-754
1789,1007,-2108,15068,5640,-77,1151,-790
1790,1010,-1616,14944,5476,-145,1172,-961
1791,1013,-1368,14932,5384,-231,1201,-1171
1792,1023,-1848,14440,5328,-378,1571,-1403
1793,1027,-2144,14192,5216,-403,1744,-1273
1794,1030,-2428,13940,5048,-479,1817,-1135
1795,1034,-2036,13728,4816,-600,2155,-1100
1796,1037,-2744,13492,4388,-817,1816,-996
1797,1040,-3080,13204,4500,-882,1747,-747
1798,1044,-2944,12968,4912,-884,1550,-546
1799,1047,-2824,12920,4896,-897,1355,-413
1800,1051,-2628,12364,5328,-900,1316,-278
1801,1054,-2500,12240,5748,-873,1331,-137
1802,1057,-2628,12176,6132,-777,1529,59
1803,1062,-2340,12248,6032,-730,1811,209
1804,1065,-3104,12512,5976,-791,1437,429
1805,1068,-3200,12740,6100,-886,1254,722
1806,1077,-2076,12608,6848,-791,1020,1063
1807,1081,-2028,12684,6844,-667,1067,1100
1808,1084,-2344,12868,7216,-509,1060,1157
1809,1087,-1992,13364,7276,-316,1139,1175
1810,1091,-1520,13656,6984,-247,1154,1068
1811,1094,-1624,13868,6968,-178,999,943
1812,1097,-1696,13860,6968,-70,819,810
1813,1101,-1528,13716,7144,80,773,626
1814,1105,-1220,13408,7072,254,945,387
1815,1108,-1256,13580,6956,452,1022,106
1816,1111,-1600,13288,6920,571,897,-58
1817,1115,-1868,13256,6772,671,845,-227
1818,1118,-2272,13120,6472,701,764,-265
1819,1121,-2216,12916,6372,763,776,-217
1820,1130,-2468,12316,6496,1010,1004,13
1821,1133,-2636,12464,6348,1100,1110,153
1822,1137,-2808,12288,6216,1151,1135,250
1823,1140,-2808,12272,6224,1222,1214,366
1824,1143,-2696,11980,6476,1408,1331,466
1825,1148,-2712,11948,6284,1590,1517,570
1826,1151,-2612,12316,6044,1651,1609,621
1827,1154,-2692,12308,6200,1729,1644,618
1828,1158,-2616,12300,6312,1856,1837,652
1829,1161,-2276,13236,6404,1941,2092,612
1830,1164,-1616,13992,5880,1949,2779,459
1831,1168,-3084,16644,5564,1561,1953,479
1832,1171,-3004,16148,5304,1360,1037,419
1833,1195,-1324,13116,5872,971,1265,524
1834,1198,-1284,13320,5248,918,1041,358
1835,1202,-2336,13420,5084,846,766,279
1836,1205,-2476,13636,4868,729,593,288
1837,1208,-2728,13420,5436,648,205,319
1838,1211,-2240,13496,5280,587,-101,240
1839,1215,-2204,13432,5532,532,-359,183
1840,1218,-2052,13480,5524,511,-507,175
1841,1221,-2168,13360,5596,502,-616,121
1842,1225,-2592,13448,5644,439,-839,100
1843,1228,-2744,13556,5704,436,-951,138
1844,1232,-2720,13516,5612,428,-1061,185
1845,1236,-2856,13592,5524,361,-1074,218
1846,1239,-3116,13472,5640,335,-1234,307
1847,1242,-2812,13488,5428,302,-1253,377
1848,1251,-3004,13512,5276,91,-1450,482
1849,1255,-2704,13408,5424,27,-1570,504
1850,1258,-2408,13396,5416,-30,-1621,528
1851,1261,-2456,13412,5464,-57,-1545,527
1852,1265,-2936,13504,5276,-116,-1444,571
1853,1268,-3008,13580,5232,-192,-1567,677
1854,1271,-2848,13508,5268,-289,-1818,724
1855,1276,-2608,13500,5420,-319,-1996,763
1856,1279,-2348,13412,5780,-345,-2037,755
1857,1282,-1832,13352,5972,-288,-2094,712
1858,1286,-1384,13300,6328,-251,-1993,626
1859,1289,-1708,13276,6312,-171,-1715,539
1860,1293,-1904,13488,6536,-39,-1335,518
1861,1301,132,13796,7916,527,-1177,-53
1862,1305,1428,15168,8744,1264,-311,-599
1863,1308,-848,14888,4540,1678,-108,-1387
1864,1311,-2624,14276,7088,1900,-489,-1260
1865,1315,468,14128,6096,2518,-660,-1999
1866,1319,-1720,13688,4688,2727,-358,-2454
1867,1323,-908,14536,6504,2823,-678,-2496
1868,1326,-3532,14088,4128,2819,-1635,-2461
1869,1329,-5484,13276,2300,2790,-1992,-2258
1870,1333,-4472,13952,6132,2489,-1828,-1586
1871,1336,-1168,14592,3020,2503,-2404,-1949
1872,1340,-756,14540,5440,2354,-2004,-2031
1873,1343,-2560,13712,3300,2028,-2841,-2057
1874,1347,-3716,14680,4600,1938,-3072,-1747
1875,1356,-2580,14112,4112,2279,-3990,-1598
1876,1360,-4680,13000,3632,2201,-4484,-1379
1877,1363,-4428,14364,5400,1830,-5210,-752
1878,1367,-2596,14276,5896,2211,-5044,-895
1879,1370,-3644,14680,4016,2176,-5184,-780
1880,1374,-2132,12180,5012,2035,-5985,-831
1881,1377,-2352,12584,5552,2024,-5700,-655
1882,1381,-2624,12356,4620,1993,-5542,-663
1883,1384,-4004,13516,5048,1613,-5612,-50
1884,1387,-1644,13508,5620,1586,-5846,-65
1885,1391,-3420,13272,4692,1602,-5512,119
1886,1394,-1980,13220,6816,1482,-5327,176
1887,1397,-2100,12300,4316,1676,-5586,76
1888,1407,-1544,13748,6816,1973,-5409,165
1889,1411,-1668,13648,5484,2147,-5590,100
1890,1414,-592,14220,7164,2430,-5285,-191
1891,1417,-1648,14312,5332,2485,-5528,-273
1892,1421,-252,15564,6852,2715,-5400,-396
1893,1424,-1264,14068,5340,2831,-5993,-426
1894,1428,-304,13080,5280,2674,-6444,-662
1895,1431,696,13008,8300,2934,-5670,-600
1896,1434,-172,13720,6012,2945,-5788,-708
1897,1438,-1400,13340,6608,3005,-5468,-520
1898,1441,-1752,13160,6648,2670,-5068,-160
1899,1446,-1648,13116,5696,2892,-5165,-63
1900,1449,-6008,13736,6024,2926,-5167,983
1901,1458,-3304,13192,4664,2465,-6098,2286
1902,1461,-1172,12972,4544,1993,-5940,2494
