,time,accX,accY,accZ,gyrX,gyrY,gyrZ
3397,1351,-140,13424,5800,-1277,-949,610
3398,1354,-248,13432,5940,-1335,-1075,802
3399,1358,-248,13460,5840,-1357,-1197,928
3400,1362,-44,13420,6120,-1448,-1363,1093
3401,1365,216,13352,6144,-1450,-1458,1217
3402,1369,112,13220,6440,-1400,-1666,1295
3403,1372,196,13232,6396,-1393,-1865,1383
3404,1375,788,13356,6284,-1371,-1924,1428
3405,1379,1512,13360,6548,-1387,-1881,1383
3406,1382,1900,13320,6716,-1355,-1587,1327
3407,1386,1684,13336,6748,-1301,-1345,1225
3408,1395,1132,13260,6944,-1105,-1834,1123
3409,1398,968,13308,7028,-966,-2175,1109
3410,1401,1028,13288,6896,-872,-2498,1065
3411,1406,1556,13488,6748,-776,-2641,1034
3412,1409,1900,13456,6724,-701,-2655,875
3413,1412,2188,13420,6968,-630,-2428,723
3414,1416,4564,15492,8496,80,-1929,-22
3415,1419,1284,13168,4332,420,-515,-810
3416,1422,1692,14612,8060,516,-1177,-678
3417,1426,-1424,12188,3856,162,-2040,-446
3418,1429,5120,16840,9688,829,-2267,-786
3419,1432,3632,13780,3780,1094,-636,-2017
3420,1436,-2384,12508,3608,698,-586,-1518
3421,1439,1532,14332,6468,907,-1154,-1715
3422,1449,-796,14416,5832,540,-1639,-1843
3423,1452,-556,13632,4920,375,-1836,-1787
3424,1456,1260,14020,4436,602,-1512,-2379
3425,1459,1768,13764,5524,489,-1297,-2958
3426,1463,-864,14000,5272,330,-1259,-2730
3427,1466,2884,13828,5472,630,-1596,-3412
3428,1469,3232,14088,8032,489,-1560,-3375
3429,1473,84,13312,3208,473,-952,-4050
3430,1476,708,12788,5488,356,-861,-4079
3431,1479,1012,13556,6536,547,-1148,-4201
3432,1483,-1184,12952,5028,351,-1424,-3953
3433,1486,672,13276,6396,518,-1924,-4078
3434,1490,-760,13632,5964,253,-2262,-3624
3435,1494,-556,13088,6052,520,-2248,-3641
3436,1503,292,13692,7608,492,-3411,-2817
3437,1506,-3680,12776,5216,305,-4262,-2158
3438,1509,652,12824,4740,515,-4065,-2492
3439,1513,-40,13748,7596,389,-4299,-2117
3440,1516,2052,13788,7680,410,-4723,-2011
3441,1519,1388,12428,5496,262,-4764,-2024
3442,1523,2392,13656,7444,605,-4709,-2230
3443,1526,1016,13404,5588,573,-4535,-2586
3444,1531,-72,13340,5000,647,-4019,-2798
3445,1534,116,13484,6160,624,-4252,-2823
3446,1537,852,13400,5700,577,-4389,-2890
3447,1541,1800,13584,6732,677,-4046,-3078
3448,1544,2960,14320,6892,843,-3866,-3529
3449,1553,3820,12644,7320,679,-3106,-4384
3450,1556,1048,13060,4816,428,-2889,-4280
3451,1560,2916,12444,5836,621,-3078,-4593
3452,1563,3360,14320,7996,521,-2605,-4389
3453,1566,2864,14824,8264,554,-2535,-4281
3454,1570,-1368,12920,5036,167,-2339,-3683
3455,1574,3692,12088,5360,291,-2179,-4163
3456,1578,3004,13576,8236,87,-1373,-3818
3457,1581,-1304,13356,8076,-191,-1419,-2522
3458,1584,-324,11824,5528,-74,-1689,-2428
3459,1588,408,12728,7480,-328,-1385,-1603
3460,1591,-500,12220,6176,-475,-1376,-851
3461,1594,1832,12636,7940,-279,-2035,-473
3462,1598,1252,12256,4560,-417,-1055,-558
3463,1622,-1260,12668,5104,-150,-203,113
3464,1625,-600,12688,5168,-26,-1004,85
3465,1628,320,13316,6864,-191,-940,636
3466,1632,1848,13308,6308,-225,-645,659
3467,1635,2636,13288,6664,-185,87,483
3468,1638,2308,13204,6712,-96,595,335
3469,1641,1576,13444,6464,-24,855,250
3470,1645,684,13652,5976,-34,580,212
3471,1648,448,13740,5472,-96,191,178
3472,1651,288,13740,5300,-201,-52,228
3473,1654,172,13480,5400,-306,-229,285
3474,1657,220,13468,5452,-395,-330,352
3475,1662,388,13400,5624,-457,-365,411
3476,1665,656,13504,5792,-491,-370,448
3477,1668,724,13472,5888,-545,-324,457
3478,1677,1296,13476,6244,-565,-313,414
3479,1681,1252,13516,6192,-528,-247,350
3480,1684,1268,13508,6388,-471,-141,290
3481,1687,1340,13412,6564,-411,-50,228
3482,1690,1452,13416,6308,-390,134,155
3483,1694,1388,13460,6352,-330,233,114
3484,1697,1060,13472,6428,-311,263,69
3485,1700,964,13416,6284,-258,216,54
3486,1704,1008,13404,6236,-231,200,36
3487,1708,668,13412,6220,-230,267,37
3488,1711,676,13516,6236,-240,215,43
3489,1714,976,13476,6276,-218,229,29
3490,1717,1656,13528,6412,-201,380,-46
3491,1720,1592,13416,6292,-179,550,-108
3492,1729,944,13556,6300,-120,974,-262
3493,1733,836,13608,5984,-149,1093,-279
3494,1736,560,13528,5984,-157,1173,-247
3495,1739,280,13560,6012,-177,1132,-177
3496,1742,100,13572,5920,-216,1048,-92
3497,1747,540,13536,5724,-269,1012,-72
3498,1750,372,13536,5700,-306,942,-36
3499,1753,284,13500,5716,-349,924,18
3500,1756,252,13492,5752,-394,860,83
3501,1759,240,13508,5548,-444,710,110
3502,1763,416,13508,5924,-503,629,145
3503,1766,364,13480,5908,-538,518,182
3504,1769,432,13536,5876,-565,478,233
3505,1772,444,13488,5984,-543,414,272
3506,1776,568,13500,6060,-567,271,260
3507,1784,416,13448,6196,-560,149,344
3508,1789,264,13448,6176,-524,31,379
3509,1792,608,13352,6080,-531,-55,419
3510,1795,572,13424,6280,-520,-97,451
3511,1798,504,13436,6212,-509,-144,484
3512,1802,460,13388,6360,-482,-227,486
3513,1805,672,13508,6252,-473,-232,531
3514,1808,1164,13524,6344,-455,-165,506
3515,1811,1328,13400,6496,-394,-34,457
3516,1815,1372,13440,6588,-339,65,382
3517,1818,1548,13464,6592,-296,223,335
3518,1821,1520,13460,6520,-275,462,233
3519,1824,1372,13468,6412,-224,580,166
3520,1828,1328,13488,6244,-180,689,112
3521,1832,1108,13448,6160,-173,777,83
3522,1841,584,13496,5904,-243,858,25
3523,1844,380,13508,5836,-294,817,55
3524,1847,260,13468,5848,-318,640,128
3525,1850,128,13532,5836,-364,520,189
3526,1853,376,13516,5776,-397,424,195
3527,1857,624,13556,5960,-403,413,269
3528,1860,376,13436,6048,-428,359,303
3529,1863,408,13436,6284,-418,257,336
3530,1866,508,13440,6384,-393,173,396
3531,1870,456,13456,6340,-365,39,381
3532,1874,-224,13492,6300,-341,59,673
3533,1877,-4280,13676,8028,34,-271,2204
3534,1880,-7896,13540,9680,733,-1654,5054
3535,1884,1352,13060,5904,849,-3487,5695
3536,1887,8788,13672,4492,306,-3308,4161
3537,1896,1164,13508,5984,-276,994,11
3538,1899,-2456,13636,6620,-171,-145,431
3539,1902,-13076,14592,9996,606,-208,4281
3540,1906,-3112,13164,6784,1444,-3993,6218
3541,1909,2620,13604,4712,1017,-3415,6410
3542,1913,6928,13832,5516,763,-2911,5379
3543,1917,6212,13632,4652,504,-1609,4036
3544,1920,-384,13080,7004,602,-622,4229
3545,1924,472,13700,5292,590,-1714,3698
3546,1927,388,13604,5984,625,-1247,3558
3547,1930,1224,13236,5700,701,-1206,3412
3548,1933,-1392,14104,6520,832,-764,4032
3549,1937,-2128,13668,6420,1077,-1660,4411
3550,1940,-728,13408,7468,1444,-2101,5466
3551,1949,3304,13492,6172,1195,-1457,4651
3552,1953,1608,13248,6604,1249,-1766,5177
3553,1956,2648,13640,6036,1323,-1766,5194
3554,1960,4180,13460,4364,1179,-1804,4642
3555,1964,1020,13536,5692,1107,-884,4839
3556,1967,2344,13688,6504,1230,-1719,4737
3557,1970,792,13080,6232,1177,-1422,4921
3558,1974,740,13652,6216,1248,-1265,4933
3559,1977,616,13180,6868,1512,-1528,5384
3560,1980,2852,13588,5584,1461,-1897,5105
3561,1984,1820,13420,6828,1622,-1432,5163
3562,1987,3756,13648,5924,1377,-1612,4748
3563,1990,660,13056,6952,1636,-1117,5291
3564,2000,-156,13688,6292,1628,-340,4549
3565,2004,2628,13704,5880,1736,-1392,4506
3566,2007,-2244,12852,8696,2299,-1281,6113
3567,2011,2248,13880,6272,2353,-2560,6178
3568,2014,1700,12900,5880,2377,-2373,6461
3569,2017,1796,12932,6736,2546,-1939,6776
3570,2021,368,13168,7628,2887,-2350,7699
3571,2024,2096,12696,6620,3181,-2918,8000
3572,2027,4448,13440,5700,2918,-2886,7498
3573,2031,2732,13692,6588,3003,-2152,7316
3574,2034,2320,13276,6132,3225,-2200,7231
3575,2037,3044,13276,6052,3299,-2172,7006
3576,2041,1208,13412,5596,3366,-1973,7217
3577,2045,2268,13560,4044,3181,-2586,6689
3578,2068,3276,14160,6608,2702,-1600,5960
3579,2072,3892,13992,4760,2668,-1878,6075
3580,2075,5124,13804,3588,2264,-1755,5478
3581,2078,3356,13596,3540,1950,-954,4973
3582,2082,3748,13784,4912,1864,-720,4642
3583,2086,1836,13912,4656,1766,-613,4665
3584,2089,1728,14168,5576,1770,-1105,5245
3585,2093,156,13056,5776,2044,-1239,5970
3586,2096,4660,14016,4340,1930,-1915,5614
3587,2099,4836,13796,4752,1729,-1125,5310
3588,2103,2980,13268,4908,1409,-471,5196
3589,2106,2656,13028,5428,1516,-421,5188
3590,2109,6812,14184,4212,1426,-655,4467
3591,2119,3100,13652,5320,1474,-1206,5158
3592,2122,3096,13772,4260,1360,-1034,4908
3593,2125,2984,13976,5824,1414,-928,4978
3594,2130,5152,13932,3384,1042,-814,3795
3595,2133,3820,14164,4520,830,-320,3002
3596,2136,3548,14620,4040,560,-376,2309
3597,2140,1964,13720,5360,553,-620,2512
3598,2143,6968,14856,3336,409,-1311,1546
3599,2146,1212,13704,3664,52,-114,1139
3600,2149,2140,13972,6188,178,-1028,1033
3601,2153,6796,14860,3968,-70,-1247,184
3602,2156,2388,13880,4296,-289,-289,107
3603,2159,1796,13712,5048,-199,-1038,417
3604,2163,3036,13832,4736,-292,-1086,494
3605,2173,3592,13664,5260,-252,-961,652
3606,2176,4556,13608,5268,-252,-787,579
3607,2179,5028,13752,5344,-238,-561,428
3608,2183,5104,13768,5532,-185,-264,267
3609,2186,4932,13700,5716,-122,-29,102
3610,2189,4588,13656,5472,-64,18,-14
3611,2192,4112,13732,5168,-50,93,-84
3612,2195,3656,13808,5008,-60,70,-117
3613,2199,3540,13772,4764,-122,-25,-114
3614,2202,3284,13800,4744,-169,-84,-59
3615,2205,3468,13892,4928,-206,-130,-13
3616,2208,3732,13692,5068,-221,-96,20
3617,2212,3760,13652,5056,-225,-17,-41
3618,2216,3784,13732,5124,-218,-90,-14
3619,2219,3652,13784,4992,-223,-197,-30
3620,2228,3616,13848,5220,-256,-418,-77
3621,2231,3700,13744,5164,-235,-448,-56
3622,2235,3760,13704,5332,-214,-457,-64
3623,2238,3812,13728,5396,-188,-458,-71
3624,2241,3848,13744,5344,-162,-415,-123
3625,2245,4000,13692,5276,-148,-397,-143
