,time,accX,accY,accZ,gyrX,gyrY,gyrZ
241,1596,812,12460,7564,-308,-648,138
242,1599,864,12412,7640,-299,-618,124
243,1602,888,12412,7620,-309,-633,141
244,1606,1004,12448,7820,-260,-569,119
245,1609,1032,12384,7732,-246,-463,93
246,1612,1040,12428,7528,-236,-407,102
247,1616,884,12416,7424,-243,-328,114
248,1619,688,12412,7332,-267,-329,137
249,1623,724,12364,7612,-294,-286,158
250,1626,1184,12480,7548,-305,-198,157
251,1630,1360,12360,7900,-293,-83,101
252,1645,892,12400,7632,-82,502,-96
253,1649,832,12436,7504,-74,585,-92
254,1652,716,12548,7324,-105,524,-90
255,1655,616,12452,7340,-141,363,-44
256,1658,712,12484,7224,-227,200,-8
257,1661,768,12472,7436,-211,185,-20
258,1666,976,12524,7572,-226,312,-20
259,1669,824,12456,7520,-257,332,8
260,1672,796,12472,7524,-256,330,2
261,1675,520,12468,7160,-274,328,60
262,1678,368,12364,7404,-314,304,98
263,1682,668,12428,7412,-341,377,166
264,1685,852,12484,7392,-366,507,185
265,1688,1052,12512,7296,-410,580,166
266,1691,1028,12484,7380,-453,694,167
267,1694,936,12520,7276,-478,739,147
268,1703,672,12488,7276,-565,727,207
269,1708,1080,12404,7480,-618,751,197
270,1711,1252,12412,7584,-598,738,125
271,1714,1396,12424,7836,-592,753,58
272,1717,1600,12468,8116,-538,848,-12
273,1720,1676,12368,8092,-460,933,-126
274,1724,1500,12340,8092,-424,998,-203
275,1727,1388,12376,8020,-336,1034,-277
276,1730,1060,12416,8004,-308,1029,-318
277,1734,920,12436,7820,-291,1051,-360
278,1737,812,12312,7656,-269,1054,-338
279,1740,620,12360,7540,-267,991,-334
280,1744,496,12400,7528,-314,935,-319
281,1747,544,12488,7516,-309,932,-281
282,1757,408,12348,7560,-322,1024,-215
283,1760,508,12408,7552,-308,1027,-168
284,1763,400,12532,7552,-298,959,-145
285,1767,292,12480,7444,-353,862,-103
286,1770,152,12428,7456,-352,703,-23
287,1773,136,12456,7384,-369,543,20
288,1776,292,12400,7556,-391,485,79
289,1779,452,12416,7576,-416,501,139
290,1783,456,12316,7744,-390,497,163
291,1786,448,12480,7716,-390,492,203
292,1789,344,12392,7632,-372,494,241
293,1793,108,12416,7560,-415,357,286
294,1796,-168,12488,7264,-424,204,383
295,1800,-120,12500,7228,-491,-21,472
296,1803,36,12476,7328,-512,-244,534
297,1812,796,12328,7948,-454,-645,588
298,1815,1204,12424,8180,-364,-674,593
299,1818,1300,12320,8264,-330,-668,461
300,1822,1324,12324,8152,-238,-541,409
301,1825,1184,12316,7980,-204,-521,315
302,1828,988,12352,7908,-173,-506,272
303,1831,904,12388,7764,-147,-469,250
304,1836,1032,12316,7720,-150,-438,239
305,1839,932,12388,7676,-131,-399,185
306,1842,1140,12256,7544,-132,-340,180
307,1846,1152,12380,7584,-145,-202,124
308,1849,1132,12420,7540,-145,-91,101
309,1852,928,12388,7312,-163,-47,67
310,1855,880,12320,7256,-203,-26,51
311,1864,792,12476,7408,-313,-34,105
312,1867,740,12408,7456,-335,33,93
313,1870,680,12472,7588,-331,-13,93
314,1874,688,12436,7688,-368,-75,116
315,1878,724,12440,7620,-351,-138,100
316,1881,800,12360,7636,-373,-136,77
317,1884,672,12376,7688,-348,-168,101
318,1888,820,12356,7696,-306,-119,112
319,1891,1012,12452,7592,-289,-67,74
320,1894,844,12348,7756,-316,-5,56
321,1897,632,12424,7632,-285,-3,71
322,1900,324,12404,7416,-321,-99,134
323,1904,292,12412,7444,-332,-166,178
324,1907,384,12444,7444,-370,-149,240
325,1910,352,12420,7424,-390,-221,278
326,1913,296,12348,7540,-389,-314,341
327,1923,1200,12316,7992,-319,-368,301
328,1926,1116,12372,8076,-248,-380,258
329,1930,1060,12364,8000,-222,-334,225
330,1933,896,12252,7828,-180,-329,215
331,1936,932,12336,7788,-151,-287,205
332,1940,1084,12340,7812,-144,-191,173
333,1943,1012,12452,7616,-129,-212,138
334,1946,944,12392,7696,-140,-169,104
335,1949,1036,12416,7608,-149,-122,98
336,1953,1044,12400,7492,-130,-25,85
337,1956,1020,12316,7508,-151,53,52
338,1959,1032,12340,7468,-141,64,35
339,1963,1080,12448,7668,-172,167,16
340,1966,1140,12384,7532,-142,249,12
341,1995,556,12356,7668,-301,376,29
342,1998,776,12368,7564,-305,396,39
343,2002,740,12500,7588,-313,400,28
344,2006,684,12356,7664,-312,364,38
345,2009,552,12400,7564,-300,425,36
346,2012,588,12488,7504,-328,387,75
347,2015,580,12448,7556,-347,340,69
348,2018,608,12444,7620,-336,239,103
349,2022,524,12472,7736,-335,207,139
350,2025,900,12236,7936,-298,154,122
351,2028,1004,12388,7892,-272,102,54
352,2031,1048,12404,7936,-220,59,50
353,2035,660,12356,7944,-189,-32,12
354,2038,652,12380,7692,-166,-15,13
355,2041,652,12520,7728,-162,-70,46
356,2044,700,12292,7680,-162,-111,65
357,2052,1044,12412,7712,-154,-75,33
358,2055,868,12392,7772,-115,1,3
359,2058,920,12412,7672,-159,20,21
360,2061,1004,12472,7536,-145,155,-8
361,2065,984,12520,7572,-134,266,-19
362,2068,940,12364,7560,-148,385,-64
363,2071,1024,12396,7612,-167,440,-71
364,2074,856,12368,7500,-172,512,-57
365,2078,832,12508,7316,-181,553,-92
366,2081,700,12460,7348,-203,569,-53
367,2084,652,12448,7272,-256,595,-54
368,2087,628,12488,7312,-285,537,-42
369,2092,916,12408,7404,-319,556,-95
370,2095,832,12444,7468,-339,626,-49
371,2098,956,12488,7672,-335,672,-89
372,2107,904,12436,7668,-298,808,-137
373,2110,744,12492,7756,-295,794,-178
374,2113,712,12476,7716,-297,725,-188
375,2117,460,12368,7524,-289,645,-167
376,2120,220,12448,7580,-320,567,-131
377,2123,228,12392,7536,-311,398,-72
378,2126,544,12384,7728,-321,281,-80
379,2129,588,12452,7740,-310,258,-50
380,2134,696,12384,7856,-260,249,-68
381,2137,576,12400,7856,-256,233,-64
382,2140,420,12388,7812,-241,138,-37
383,2143,324,12388,7648,-237,90,22
384,2146,276,12404,7704,-234,-13,48
385,2150,440,12460,7704,-253,-99,78
386,2153,528,12396,7808,-246,-116,106
387,2162,788,12408,7652,-211,-38,130
388,2165,664,12420,7528,-198,-31,128
389,2168,736,12352,7528,-205,-36,131
390,2171,796,12432,7496,-194,16,113
391,2176,828,12368,7504,-216,107,121
392,2179,856,12416,7612,-232,147,109
393,2182,1020,12336,7528,-236,257,100
394,2185,828,12408,7456,-254,303,67
395,2188,668,12436,7544,-269,282,46
396,2192,648,12520,7560,-292,301,80
