,time,accX,accY,accZ,gyrX,gyrY,gyrZ,roll,pitch,yaw
2375,338,6760,11464,6328,1791,-401,4959,-2.0294826723650994,-0.5640208641087002,2.7019268520274826
2376,347,4160,11724,6576,1969,1206,4847,0.02540427061677925,0.8080203584827321,-1.4113692784370766
2377,350,13028,12672,4196,1534,2546,3456,-1.6894503190012933,-0.17832354638100562,2.1421512417016357
2378,353,5792,12392,6756,1428,3320,3327,0.2801621905437637,0.3335385236445965,-1.6256322487724417
2379,356,2836,13292,7960,1300,3710,3068,-1.631064640579589,0.14222079599163767,1.8247572525268345
2380,360,4348,12880,5196,1053,4626,2403,0.6080870953263625,-0.14228282234365633,-1.763072013771384
2381,363,2704,12984,7304,1167,4521,2671,-1.7857378774497243,0.4827212158397522,1.7303426160858253
2382,366,-1012,12576,7852,1306,4100,3335,0.18338758583180867,-0.3695345203634309,-1.9691652522326093
2383,371,2932,12572,7176,1520,2673,3700,-2.4462793252555213,0.7563017192147442,1.8402419239776102
2384,374,2792,13052,5796,1188,3621,2818,0.5063007472441305,-0.9370240301446147,-2.1027206448729068
2385,377,2396,12760,7632,1167,3797,2659,-2.6556982744192994,1.176241783351361,2.0757043860162727
2386,381,3556,13528,7004,1109,3853,2235,-0.13194108020364603,-1.2796546322563829,-2.859543528887495
2387,384,5684,12892,5568,715,4368,1716,1.3199842496370087,1.426395555668732,-1.674367264585645
2388,387,-844,12404,8364,1326,3457,2686,-1.2722411430294922,-0.9341151229174155,2.8828307958784047
2389,390,-1600,13188,9200,1649,2481,3394,0.897355991078197,1.1409485534225123,-1.9070832688095678
2390,399,784,12904,8048,2344,393,4722,-2.2271104910537276,-0.8147095730246242,3.051540774072027
2391,403,-928,12836,8356,2551,621,4706,0.5545408200959998,0.7901140687406015,-1.6181375574288213
2392,406,6052,13196,7428,2736,971,4617,-2.434068807905793,-0.45917622112865014,2.8239318970466836
2393,409,7124,13224,7204,2816,1887,4425,0.5843705826225382,0.3148879746273146,-1.4783161951905974
2394,413,4068,12468,7840,2996,1826,4713,-2.6800230554051647,-0.18464360196057883,2.777823827821664
2395,417,1820,12832,8712,3478,1233,5279,0.2181991159092177,0.15271371854749688,-1.532919953040449
2396,420,1364,12396,7684,4091,265,6135,-3.099650734122042,-0.10423469840040406,2.801656717720897
2397,423,6420,12000,6408,3731,661,5644,0.15998375033920362,-0.15162191079297602,-1.4860147935466934
