time,accX,accY,accZ,gyrX,gyrY,gyrZ
994,4808,13272,4972,-1169,-515,-2297
998,5704,13756,4764,-1195,-413,-2292
1001,3940,12728,5248,-1114,-135,-2053
1005,4704,13132,4992,-1032,-367,-2004
1009,5320,13548,4808,-1129,-194,-2005
1012,4900,13456,5236,-1074,-328,-1875
1021,5704,13124,4760,-1209,-20,-2053
1025,4180,13556,6172,-1056,11,-1647
1028,3116,13200,6008,-843,-413,-1228
1031,5664,14124,5044,-956,-321,-1315
1035,5564,13092,3800,-1235,-208,-1707
1038,6184,13880,4836,-1395,189,-2115
1041,5284,13280,4544,-1550,376,-2319
1045,5044,13732,5456,-1626,332,-2501
1049,3784,13300,5584,-1561,239,-2371
1053,4904,13204,5064,-1646,286,-2410
1056,5708,13456,4460,-1718,343,-2538
1059,2276,12716,6480,-1452,595,-2038
1063,4236,12960,4664,-1552,6,-2121
1072,4400,13572,5684,-1265,260,-1534
1075,4524,13276,4904,-1272,311,-1516
1078,4340,13036,5640,-944,275,-1131
1082,5072,13212,5008,-751,-38,-853
1085,3756,13224,6692,-330,473,-226
1088,6528,13976,3272,-806,-116,-765
1093,2956,13172,6812,-350,801,-202
1096,3460,13552,5252,25,8,304
1099,4956,13784,4068,-81,-30,232
1102,4540,13612,4540,-147,134,233
1105,4576,13792,4548,-211,237,303
1109,4400,13708,4432,-279,200,339
1112,4512,13552,4448,-361,208,366
1115,4768,13612,4600,-380,299,377
1118,4752,13600,4764,-465,443,368
1127,4560,13540,4912,-520,318,404
1132,4572,13608,4984,-514,262,417
1135,4852,13420,5120,-530,218,402
1138,5008,13468,5192,-490,222,344
1141,4752,13536,5488,-424,166,304
1145,5032,13468,5472,-376,79,260
1148,5204,13464,5400,-298,88,178
1151,4956,13488,5448,-254,79,132
1154,4952,13560,5436,-210,49,61
1157,5068,13424,5388,-126,10,29
1161,4800,13516,5416,-88,-55,-9
1164,4780,13600,5316,-66,-163,3
1167,4856,13568,5172,-50,-151,-28
1170,4992,13624,5124,-51,-91,-58
1173,4764,13628,4892,-35,-2,-75
1183,4564,13508,5004,-114,162,-114
1187,4404,13688,4880,-129,177,-42
1190,4376,13532,4832,-139,200,-15
1193,4264,13724,4732,-200,189,52
1196,4188,13756,4824,-252,163,103
1200,4276,13664,4732,-272,162,202
1203,4544,13560,4536,-303,122,210
1206,4576,13596,4952,-362,195,178
1209,4844,13644,5020,-370,245,205
1213,4728,13536,5084,-359,239,165
1216,4556,13516,5004,-374,223,178
1220,4368,13588,5040,-357,163,204
1223,4328,13528,5104,-337,153,226
1227,4448,13516,4928,-341,153,274
1230,4624,13552,5036,-334,194,283
1239,4864,13508,5116,-302,385,280
1242,4740,13556,5048,-282,471,259
1245,4512,13592,4964,-302,484,252
1248,4480,13624,4956,-337,376,280
1252,4436,13536,4812,-339,349,316
1255,4464,13592,4940,-339,339,355
1258,4628,13568,5208,-334,283,344
1262,4796,13532,4892,-366,285,335
1266,5144,13632,5048,-361,309,294
1269,5112,13572,4976,-374,418,251
1272,5112,13556,5192,-369,431,199
1275,5020,13508,5184,-345,475,178
1279,4952,13536,5080,-340,540,146
1282,4736,13512,5164,-337,535,148
1291,4604,13528,5024,-300,568,136
1294,4860,13468,4960,-310,616,138
1297,5140,13504,4896,-335,771,103
1301,5060,13532,4956,-374,853,57
1305,4968,13448,5020,-368,938,37
1308,5080,13544,4924,-404,1063,18
1311,5096,13408,4776,-482,1208,-6
1315,4820,13296,4688,-603,1326,-1
1318,4616,12860,4324,-961,1393,70
1321,5004,13016,4256,-1260,1540,109
1324,4900,13728,6308,-1155,1728,173
1328,4232,11444,3724,-1505,2109,188
1331,6040,15184,6840,-1467,1701,167
1334,1068,8984,1336,-1652,2814,322
1338,4364,11004,4540,-2004,2273,560
1361,3904,11136,2504,-2763,3948,638
1365,7120,14080,7460,-2207,4369,475
1368,5112,13380,5604,-2528,4396,554
1371,4684,9940,2700,-2863,4877,319
1375,5224,14524,7292,-3191,5160,581
1378,4572,12576,5616,-3368,5215,617
1381,4680,12416,5520,-3372,5316,646
1385,4124,10896,2484,-3808,5745,602
1389,7208,12976,4884,-3795,7116,650
1392,4296,12040,3272,-4395,7640,764
1396,3032,14076,6108,-3979,6208,761
1399,3272,15052,7544,-3882,5067,954
1402,3024,15316,7164,-2951,4716,784
1412,2972,14040,6040,-1703,2819,403
1415,1296,13216,4056,-2093,2194,803
1418,3432,15404,6712,-1366,1421,631
1422,2368,14732,5756,-656,1250,454
1425,820,11912,2912,-645,1314,733
1428,2640,15576,6016,48,791,654
1432,1112,13972,3744,59,549,839
1435,1252,13732,4008,-193,189,1236
1439,2024,13480,4044,-418,-133,1538
1442,2904,13388,3896,-646,-29,1762
1445,3400,13428,4124,-839,215,1949
1449,3960,13296,4532,-984,459,2038
1452,4340,13392,4704,-1127,584,2064
1455,4828,13284,4996,-1236,656,2025
1459,5140,13240,5408,-1278,714,1948
1468,6332,13156,6200,-1167,830,1417
1471,6796,13096,6544,-1061,934,1126
1475,6832,13196,6848,-938,1081,821
1478,6628,13032,6644,-795,1195,510
1482,6116,13076,6736,-658,1172,229
1485,5804,13056,6572,-541,1017,39
1488,5560,13180,6352,-465,838,-151
1492,5528,13212,6396,-367,790,-295
1495,5288,13152,6324,-306,778,-407
1498,5096,13144,6304,-224,786,-552
1502,5004,13156,6180,-138,771,-627
1505,4752,13232,6072,-120,643,-708
1508,4588,13248,6048,-72,540,-769
1511,4548,13196,5812,-48,576,-812
1521,3604,13228,5584,-76,486,-734
1524,3476,13292,5604,-88,301,-620
1528,3492,13244,5600,-113,129,-544
1531,3796,13264,5576,-130,70,-475
1534,4044,13236,5600,-167,71,-420
1538,4260,13372,5648,-223,155,-438
1541,4332,13224,5584,-210,199,-435
1544,4300,13272,5576,-220,280,-451
1547,4284,13284,5768,-233,349,-408
1551,4100,13168,5712,-238,357,-413
1554,4116,13288,5628,-248,415,-388
1557,4088,13232,5720,-265,468,-331
1562,3940,13264,5568,-295,510,-291
1565,3888,13212,5652,-303,529,-263
1574,3568,13320,5640,-351,476,-29
1577,3708,13176,5752,-370,475,55
1580,3780,13220,5664,-418,481,87
1583,3804,13152,5824,-409,521,165
1587,3876,13252,5892,-373,459,176
1590,4052,13136,5828,-373,504,226
1593,4088,13252,5900,-364,472,237
1597,3936,13196,5932,-333,329,233
1600,4108,13296,5860,-324,258,274
1604,4288,13260,5896,-273,210,260
1607,4276,13164,5940,-294,176,269
1611,4536,13228,5968,-253,183,255
1614,4752,13100,5812,-258,247,166
1617,4656,13212,5944,-230,329,126
1620,4692,13320,5768,-243,337,81
1629,4524,13280,5708,-253,371,-29
1632,4276,13200,5772,-253,402,-63
1636,4248,13272,5868,-252,371,-61
