,time,accX,accY,accZ,gyrX,gyrY,gyrZ
4720,853,284,13148,8064,2621,-4303,6645
4721,856,3484,13004,5508,2355,-4768,6313
4722,860,804,13372,7880,2355,-4111,6168
4723,863,84,12884,7444,2498,-4358,6421
4724,867,2484,12308,7204,2621,-4543,6593
4725,870,5152,13180,5188,2150,-4524,5601
4726,873,2196,12616,6420,2251,-4048,5828
4727,877,1180,12724,7880,2701,-4295,6417
4728,886,3772,13352,5300,2455,-4885,5662
4729,889,1380,12352,8220,2667,-4111,6145
4730,892,-156,13564,8128,2923,-4447,6703
4731,896,1128,12656,8348,3267,-5089,7234
4732,899,3424,12824,5104,2845,-4941,6796
4733,903,4100,12616,6156,2760,-4001,6332
4734,907,2872,12888,6972,3082,-3086,6758
4735,910,4712,12456,4576,2829,-3139,6428
4736,913,4904,13120,5892,2630,-2654,5834
4737,917,5108,13124,5408,2405,-2043,5342
4738,920,1616,12472,6912,3065,-2062,6276
4739,923,3260,12728,4960,2614,-3115,6029
4740,927,1856,12684,7248,2832,-2472,6256
4741,930,7420,13008,3512,2240,-2710,5278
4742,954,2540,12832,6940,2038,-1502,4124
4743,957,4476,13032,5200,1537,-2003,3585
4744,961,3548,13300,6388,1196,-1421,2910
4745,964,712,13376,8432,1541,-1082,3233
4746,967,3756,13464,5800,1335,-1873,3095
4747,971,4944,13456,6432,1219,-1407,2691
4748,974,4464,13200,6392,859,-1231,2316
4749,977,5436,12628,4556,684,-1014,1929
4750,981,4608,12876,6556,630,-83,1758
4751,984,2176,13136,7316,842,-370,2154
4752,988,4704,13324,6248,438,-617,1609
4753,991,7976,12716,3956,-221,-188,567
4754,995,572,12268,7240,722,858,1878
4755,998,5088,13352,5156,105,-318,1103
4756,1007,2088,13040,8072,-13,1072,678
4757,1010,-744,13244,8688,557,488,1586
4758,1013,5992,13032,3720,105,-726,1030
4759,1017,5940,13024,6000,-246,814,358
4760,1020,4560,13108,6368,-230,866,184
4761,1023,596,13148,9000,467,1296,1107
4762,1026,1764,12556,5652,1145,-414,2775
4763,1031,8012,13500,4100,416,-328,1514
4764,1034,5980,13300,5656,380,590,1393
4765,1037,2036,12820,7212,516,564,1944
4766,1041,2060,13044,5940,434,99,1877
4767,1044,7704,13924,3488,-146,-27,175
4768,1047,-1180,12688,8540,274,1127,1595
4769,1050,2160,13172,6020,272,-481,1617
4770,1054,5832,13508,4916,19,-371,1173
4771,1063,2808,13032,5840,-379,210,361
4772,1066,3012,13112,5932,-368,154,418
4773,1069,3216,13100,6180,-343,64,482
4774,1073,3532,13108,6276,-357,1,478
4775,1076,3396,13140,6320,-296,18,516
4776,1080,3488,13084,6500,-263,-11,522
4777,1083,3672,13120,6296,-258,-76,553
4778,1086,4004,13132,6212,-265,-155,488
4779,1089,4060,13116,6120,-280,-138,416
4780,1093,3944,13076,6224,-238,-167,372
4781,1096,3892,13168,6332,-230,-236,331
4782,1099,4052,13224,6224,-200,-313,291
4783,1103,4168,13088,6276,-211,-363,240
4784,1106,4476,13156,6128,-194,-339,125
4785,1116,4996,13032,6676,-101,352,-279
4786,1119,4892,13092,6280,-77,578,-414
4787,1122,4376,13116,5948,-105,828,-504
4788,1126,3852,13296,5604,-144,905,-528
4789,1129,3676,13220,5632,-244,999,-510
4790,1132,3340,13244,5292,-332,1032,-486
4791,1136,2888,13420,5144,-486,946,-426
4792,1139,3060,13604,4928,-685,756,-332
4793,1142,3260,13616,4828,-904,807,-256
