,time,accX,accY,accZ,gyrX,gyrY,gyrZ,roll,pitch,yaw
4093,1687,3936,13812,4720,114,-1070,449,-0.48470383582353327,0.057854777059902975,2.9932772690357
4094,1691,4152,13760,4764,142,-1306,466,1.0849102421028576,0.31411867187376274,0.4883963887470116
4095,1694,4844,13692,4896,198,-1328,407,-0.16926233444766023,-0.9612379391947058,-2.1519560165652973
4096,1697,4936,13696,4916,219,-1323,348,-0.11552308473399601,0.639825687735389,2.041782572599744
4097,1701,5396,13660,4516,230,-1221,220,1.046713209912713,-0.49160752469352487,-0.09669502757250277
4098,1704,5480,13816,4668,248,-1060,126,-0.8094427362320348,-0.4732427380327264,-3.0595458859309277
4099,1707,5116,13820,4668,271,-843,8,0.1329632173270838,0.4505987672323379,1.4483505848373948
4100,1711,4900,13912,4584,279,-688,-24,0.9105762699591525,-0.6702348626859629,0.02440407579519541
4101,1714,4648,14020,4404,241,-555,-48,-1.0427880853505003,-0.905900069516095,-2.8983212276118238
4102,1717,4420,13908,4168,187,-474,-32,-0.7455564083057801,0.2560820691087613,2.4061858920162353
4103,1720,4204,13948,3912,106,-430,-20,0.34702638594831003,0.5251123652133467,0.9092682793938149
4104,1724,4212,13972,4064,30,-438,22,0.701249238720162,-0.22092166689486972,-0.3457854082120331
4105,1727,4376,13848,3856,-45,-368,45,-0.0347788072456679,-0.535333310069937,-1.6704165990072068
4106,1730,4660,13856,3916,-115,-237,45,-0.716711969162826,-0.05465682029967043,-2.428395986094447
4107,1740,4564,13896,4136,-294,107,-19,-1.7505575271403637,-0.4166958871888704,-2.369791689308831
4108,1743,4528,13876,4192,-326,209,-23,2.9944442399277107,-0.7560175800276665,-3.0741114082008796
4109,1746,4500,13896,4140,-384,293,-33,1.5106052369986875,-0.01171958476996229,2.7179227846892435
4110,1750,4272,13852,4388,-400,298,-17,-0.019549827330581585,0.5604674862079779,-2.8811794773778714
4111,1753,4224,13920,4300,-425,327,-10,-1.556646192307562,-0.13240586727542933,-2.2531349665686005
4112,1756,4084,13868,4472,-400,307,11,3.063351686291466,-0.7870892846680986,-2.9437068081497366
4113,1759,4128,13916,4356,-438,243,57,1.3144459786673335,-0.2994692414629677,2.7211885701037795
4114,1762,4036,13892,4276,-467,179,81,-0.14880251813487566,0.17231556650782592,3.014312814325551
4115,1766,4256,13964,4380,-481,167,117,-1.7076365362408485,-0.008666439504786653,-2.7297532423357675
4116,1769,4472,13932,4452,-498,185,113,2.9589672814831816,-0.5543363399899076,-2.9666005810630645
4117,1772,4612,13848,4632,-485,229,85,1.2549648468370505,-0.12353686121313982,2.7702484970956487
4118,1776,4452,13840,4984,-451,268,76,-0.2838212015442748,0.4276613099270277,-2.951312606389269
4119,1780,4592,13780,5000,-400,318,63,-1.6775821873041108,-0.2525149784565359,-2.305203805205999
4120,1783,4268,13764,4832,-380,331,62,2.7764554510614525,-0.9547819891673008,3.103074075555138
4121,1786,4196,13840,4748,-329,335,60,1.259536175084672,-0.08845283744533725,2.431901372650437
4122,1795,4244,13824,4576,-356,173,170,0.005135696390887085,0.6469800428516113,2.5528621115789427
4123,1798,4396,13768,4640,-366,193,169,-1.7736353659486075,0.5087630459092319,-2.8063602164168184
4124,1801,4300,13892,4848,-317,238,197,-2.886138227076676,-0.43905909881131705,-2.8688634061910583
4125,1805,4368,13776,4960,-250,221,199,1.8509362190363745,-0.6729709371677036,2.293066773091696
4126,1808,4248,13868,4972,-228,206,190,0.8738785924850065,0.14176680390512933,1.8111637177560487
4127,1811,4160,13924,4924,-180,151,204,0.106683439386059,1.013191371556282,1.957434955714356
4128,1814,4056,13828,4920,-129,108,241,-2.3726639448821296,1.0459319835008796,-2.207878531966987
4129,1819,4080,13816,4784,-99,36,277,-2.986037272575404,0.10204203174610411,-1.8398722094432771
4130,1822,4036,13768,4720,-62,-2,299,3.085374009063181,-0.9449638517349522,-1.7796407009038577
4131,1825,4116,13832,4576,-79,-48,341,-0.21507393040463527,-1.0197482072561426,1.484194867809454
4132,1828,4020,13824,4716,-72,-124,378,-0.4778147087106492,0.29578813179489055,1.5225792396168245
4133,1831,4132,13752,4456,-49,-155,429,-2.7198740549149956,1.2842785329516593,-2.5293565351160354
4134,1835,4164,13804,4536,-34,-237,455,2.813157189152099,-0.18911217928021426,-1.6698377698125417
4135,1838,4356,13872,4424,-51,-201,459,-0.4238023782989912,-1.407132424352962,1.5619722258944706
4136,1841,4692,13708,4532,-45,-138,436,-0.42790673922113887,0.047325823449178475,1.7663288721738515
4137,1850,4212,13864,4020,-65,-71,423,-1.5630468371052542,1.1633779222166114,2.991451308774549
4138,1853,4048,13916,3784,-211,-234,413,2.646189737269141,0.1881442641796024,-1.6616142013409674
4139,1857,4204,13856,3916,-274,-273,460,1.0874696399214867,-1.0464218214611865,-2.7115806562083673
4140,1861,4368,13932,4148,-367,-274,453,-0.7279113382310936,0.11611048980136225,2.576883010838846
4141,1864,4580,13856,4380,-381,-290,436,-2.7679405850317487,0.7929768719067541,-2.2944655263051437
4142,1867,4792,13872,4836,-374,-208,396,2.2026576687717325,-0.41384377757343727,-2.058577802778741
4143,1871,4740,13788,4964,-338,-148,340,0.3736055524044345,-0.5768503415483923,2.9796754690227045
4144,1874,4712,13876,5012,-268,-89,306,-0.6093919653932026,0.42167793801824627,2.8203777178134426
4145,1877,4756,13836,4680,-258,-11,266,-2.100713204088185,0.6662787491757719,-2.4669914069830243
4146,1881,4604,13788,4552,-241,23,211,-3.095894975170605,0.010021075348101625,-2.1550777631355333
4147,1884,4704,13772,4376,-248,81,202,2.1497228566534416,-0.4792449375218165,-2.7158571734095815
4148,1887,4812,13840,4380,-266,121,142,1.0469992926602738,-0.07664679289773986,3.0645717276398345
4149,1890,4920,13824,4476,-268,201,74,-0.01858965781814648,0.4760088388482493,-2.753807636905966
4150,1893,4708,13812,4488,-243,239,38,-1.1502672910840317,0.12146340420707419,-1.9851048247861958
4151,1897,4392,13808,4384,-226,196,30,-1.960311746712939,-0.5537357386844988,-1.8745556812193687
4152,1920,4312,13872,5124,-314,-209,313,-2.302198291680711,-0.5132895263964167,-0.5484924389149072
4153,1924,4440,13832,5012,-256,-232,333,-2.2472576066095846,-0.6661028889882982,0.984220036490744
4154,1927,4504,13748,4844,-199,-180,324,-1.8889339281053994,-0.65140007506915,2.560883002990351
4155,1930,4640,13732,4956,-132,-146,278,-1.744142033410074,-0.35771979701010337,-2.510195290575649
4156,1934,4640,13796,4748,-94,-150,272,-1.8720933974792986,-0.04368747993483259,-1.4581940536910463
4157,1937,4412,13792,4832,-90,-78,272,-2.095124575941501,-0.18863052600061203,-0.4651367569657997
4158,1940,4316,13892,4396,-83,-102,270,-2.099109665080632,-0.3736867925103011,0.5818372543182199
4159,1943,4248,13916,4300,-106,-168,312,-1.9915539059177731,-0.3468165990222362,1.87154608818005
4160,1948,4196,13848,4240,-167,-232,313,-2.2196368689219264,-0.19608296143672774,-3.106144153813085
4161,1951,4320,13868,4388,-147,-300,323,-2.432195457323867,-0.20741515669256916,-1.687625689347029
4162,1954,4356,13836,4412,-187,-349,314,-2.5971060121635903,-0.39212020285378973,-0.19402765713131542
