,time,accX,accY,accZ,gyrX,gyrY,gyrZ
6458,1164,4352,13264,5612,1001,-923,-479
6459,1168,3784,14396,7616,1555,-617,-496
6460,1171,3624,13744,6412,1216,-729,-466
6461,1174,3676,13364,5460,1168,-635,-512
6462,1178,2796,13920,6480,1382,-723,-401
6463,1187,2728,12712,4836,1096,-670,-271
6464,1190,3068,13176,5124,954,-717,-224
6465,1194,3412,13876,5824,821,-517,-244
6466,1198,2124,11844,3884,696,-407,-141
6467,1201,3496,14404,7388,864,-429,-127
6468,1204,3176,14524,6448,477,-644,-70
6469,1207,2744,13488,6192,938,-593,-64
6470,1211,3328,13900,5824,698,-847,-102
6471,1214,3340,14704,7248,917,-852,-111
6472,1217,3288,14008,6136,783,-930,-176
6473,1221,3644,13820,6580,962,-919,-190
6474,1224,2800,11820,3644,939,-1202,-277
6475,1227,4620,14784,7572,1166,-833,-284
6476,1231,3124,13928,5884,834,-965,-244
6477,1234,3472,13496,5392,862,-855,-330
6478,1244,3000,12580,3796,739,-977,-393
6479,1247,3716,13324,5524,1083,-1026,-456
6480,1250,3264,13148,4472,896,-853,-457
6481,1254,3096,12764,4516,1097,-736,-476
6482,1257,3184,13184,4860,843,-828,-412
6483,1260,2792,13324,4828,1026,-777,-432
6484,1264,2872,13040,4192,635,-910,-390
6485,1267,4032,14176,6528,1058,-721,-500
6486,1270,4020,14224,5740,718,-775,-472
6487,1274,2800,13712,5504,771,-535,-419
6488,1277,3040,14008,5244,617,-772,-323
6489,1281,3704,14244,6012,843,-597,-382
6490,1284,3484,14324,6376,443,-520,-281
6491,1288,2848,12680,4532,666,-435,-270
6492,1297,3264,13952,5508,497,-306,-228
6493,1300,2784,13164,4548,594,-217,-229
6494,1303,3808,13720,5676,474,-257,-267
6495,1306,3420,13676,5752,222,-305,-220
6496,1310,2848,12444,4588,591,-268,-277
6497,1313,4076,14120,6200,517,-179,-331
6498,1316,2788,13768,5296,299,-138,-258
6499,1320,2704,12220,4064,401,-264,-328
6500,1324,3576,13056,5312,448,-175,-369
6501,1327,3804,13756,6132,570,-212,-416
6502,1331,3980,14064,6352,573,-141,-413
6503,1334,3636,14056,6024,547,-65,-462
6504,1337,3668,13804,5596,508,-154,-547
6505,1340,2224,12176,3676,374,-262,-487
6506,1349,3104,12864,4484,473,-175,-626
6507,1353,3632,13428,5632,514,-235,-641
6508,1356,3892,14824,6808,591,-175,-632
6509,1359,3376,14312,5992,455,-211,-574
6510,1362,3204,13544,5352,409,-69,-598
6511,1367,3192,13524,5280,349,-7,-558
6512,1370,3004,13268,4744,466,168,-634
6513,1373,3348,14088,5752,441,142,-562
6514,1376,2660,13500,4668,121,252,-448
6515,1380,3312,13072,4692,468,145,-638
6516,1383,2464,12376,3744,201,292,-486
6517,1386,3208,12932,5076,524,205,-596
6518,1389,4052,13896,5344,491,226,-615
6519,1393,3684,14648,6568,562,203,-651
6520,1402,3668,13540,5480,591,-11,-666
6521,1405,3156,13944,5572,401,-61,-479
6522,1409,3568,13932,5828,348,-142,-487
6523,1412,3592,14112,5792,569,-46,-627
6524,1416,3040,14760,6068,289,-110,-448
6525,1419,1924,12408,3624,262,-93,-481
6526,1422,3240,13728,5444,293,-392,-491
6527,1425,2580,13096,4684,269,-249,-426
6528,1429,3052,13252,4692,245,-443,-565
6529,1432,4832,15084,7604,393,-460,-544
6530,1435,1788,12500,3348,-27,-400,-287
6531,1439,3400,12252,4316,251,-543,-553
6532,1442,4500,14476,6608,394,-441,-626
6533,1445,4016,14320,6624,61,-404,-411
6534,1448,4144,14348,6392,249,-373,-556
6535,1472,2928,13444,4708,209,-111,-568
6536,1475,4168,14448,6260,272,-181,-579
6537,1479,2532,13972,5528,72,-166,-394
6538,1482,3196,13056,4680,127,-234,-494
6539,1485,3980,14268,6080,345,-209,-579
6540,1489,3040,14112,5344,214,-79,-533
6541,1493,2024,12888,4272,60,-109,-399
6542,1496,3852,14068,6096,157,-302,-475
6543,1499,2636,13536,4804,170,-155,-459
6544,1503,2868,13136,4340,217,-229,-546
6545,1506,2936,13408,4608,132,-308,-514
6546,1509,2896,14124,5212,119,-437,-475
6547,1513,3264,13740,4548,222,-598,-654
6548,1516,3668,14280,5268,289,-550,-756
6549,1525,2844,13792,5276,213,-575,-745
6550,1528,3076,13772,5244,244,-673,-773
6551,1531,3968,14512,6216,167,-759,-653
6552,1536,3080,12960,3984,214,-444,-792
6553,1539,3132,13848,5356,204,-669,-751
6554,1542,2264,13760,5084,16,-495,-530
6555,1546,2632,13156,4204,92,-654,-615
6556,1549,2112,13264,4388,69,-550,-584
6557,1552,1848,12644,4160,30,-533,-490
6558,1555,3636,13392,5092,214,-652,-719
6559,1559,2740,13516,5360,91,-594,-506
6560,1562,3348,13728,5420,121,-688,-526
6561,1565,2932,13868,5216,69,-551,-494
6562,1568,2880,14232,5528,-11,-474,-420
6563,1578,2304,13344,4488,-65,-70,-542
6564,1582,2560,13028,4620,48,-385,-557
6565,1585,3648,13792,4708,154,-318,-797
6566,1588,2288,13252,4144,72,-357,-792
6567,1591,3420,14616,6100,224,-682,-969
6568,1595,2664,13744,4200,118,-335,-1095
6569,1598,2580,13380,4400,64,-661,-1066
6570,1601,3044,14032,4768,86,-841,-1120
6571,1605,3616,14596,4964,62,-792,-1315
6572,1608,1572,13904,4768,-83,-585,-1214
6573,1611,3364,13904,4724,27,-862,-1341
6574,1615,2552,14128,4904,-125,-776,-1211
6575,1618,2556,13488,4592,-112,-565,-1285
6576,1622,2760,13216,4288,-150,-603,-1381
6577,1626,1492,12908,4704,-291,-647,-936
6578,1635,3196,13968,5672,-245,-791,-975
6579,1638,3072,13688,5108,-274,-456,-937
6580,1641,1932,13132,4176,-265,-369,-1029
6581,1645,2340,13932,6420,-308,-695,-653
6582,1648,1864,13564,5180,-428,-240,-397
6583,1651,4220,13620,5400,-254,-348,-709
6584,1655,1764,12908,5296,-346,-213,-321
6585,1658,2468,12308,3972,-372,-146,-314
6586,1661,4000,14148,5500,-241,-361,-448
6587,1666,4580,14504,5976,-200,-127,-714
6588,1669,3512,14256,5644,-152,-10,-746
6589,1672,3076,13588,4940,-129,38,-747
6590,1675,3728,14060,5196,-80,-39,-986
6591,1684,3300,13748,4844,-95,-68,-1115
6592,1688,2652,14152,5224,-112,-122,-968
6593,1691,3028,14196,5108,-181,-29,-1062
6594,1694,2484,13248,4676,-201,-398,-973
6595,1698,4756,14756,5828,-162,-473,-1258
6596,1701,2148,14280,5472,-234,-382,-986
6597,1704,4608,14224,4436,-180,-569,-1410
6598,1709,3740,14688,5700,-272,-706,-1377
6599,1712,3496,14640,4944,-329,-502,-1573
6600,1715,604,13612,4436,-397,-617,-1356
6601,1719,2468,13972,4368,-516,-439,-1499
6602,1722,3104,13896,5080,-520,-767,-1451
6603,1726,1052,13556,4836,-677,-373,-1035
6604,1729,2844,13168,4064,-687,-665,-1117
6605,1738,4476,13900,5484,-829,-760,-461
6606,1741,1324,13568,5256,-937,74,-35
6607,1744,2576,13724,5256,-890,-532,97
6608,1749,4076,14252,5136,-898,-563,162
6609,1752,2180,13720,5092,-1009,122,416
6610,1755,3020,14000,5272,-1004,-99,760
6611,1759,4908,14068,5108,-960,175,196
6612,1762,2760,13724,5460,-961,512,57
6613,1765,4848,14448,5628,-874,328,-163
6614,1768,3104,13300,4252,-924,847,-300
6615,1772,972,13044,5464,-864,593,218
6616,1775,2464,13264,4868,-834,487,215
6617,1778,2888,13636,5292,-787,124,167
6618,1781,1780,13084,5172,-838,746,452
6619,1785,5696,14116,4840,-738,46,-149
6620,1794,2156,13232,4880,-684,923,-320
6621,1798,2484,13808,5928,-564,57,-270
6622,1801,3096,13904,5524,-588,239,-457
6623,1804,2988,13432,5020,-554,285,-505
6624,1808,2784,13480,6048,-471,-114,-68
6625,1811,3364,13648,5228,-464,-32,-62
6626,1814,2176,13496,6100,-420,-54,289
6627,1817,3724,13848,5968,-330,64,117
6628,1821,3316,13864,5860,-244,101,71
6629,1824,3380,13884,5804,-173,92,-38
6630,1827,3500,13880,5552,-109,45,-108
6631,1830,3452,13824,5420,-87,42,-212
6632,1834,3240,13888,5420,-60,95,-246
6633,1838,3080,13780,5404,-47,135,-298
6634,1847,2872,13992,5172,-11,319,-353
6635,1850,2748,14052,5112,-41,375,-369
6636,1853,2588,13932,4964,-73,339,-334
6637,1856,2484,13896,5032,-67,318,-323
6638,1860,2420,13932,4876,-116,269,-269
6639,1863,2372,13964,4836,-166,296,-231
6640,1866,2344,13848,4880,-204,329,-182
6641,1869,2376,13964,4964,-241,286,-126
6642,1873,2524,13912,4960,-251,287,-80
6643,1877,2428,14004,5032,-277,295,-71
6644,1880,2492,13876,5164,-290,296,-35
6645,1884,2516,13880,5240,-318,227,14
6646,1887,2656,13932,5176,-291,268,7
6647,1890,2748,13832,5144,-311,321,30
6648,1893,2660,13832,5236,-290,328,30
6649,1916,2736,13980,5092,-294,212,99
6650,1920,2720,13944,5192,-290,227,92
6651,1923,2684,13920,5264,-268,274,101
6652,1926,2672,13940,5144,-301,231,91
6653,1930,2560,13804,5212,-293,235,101
6654,1933,2652,13868,5148,-303,230,112
6655,1936,2600,13868,4972,-309,203,126
6656,1939,2700,13924,5208,-285,158,109
6657,1943,2800,13912,5384,-333,170,111
6658,1946,2796,13868,5276,-302,190,108
6659,1949,2840,13828,5320,-292,210,92
6660,1952,2660,13964,5324,-275,209,106
6661,1956,2624,13928,5316,-270,172,134
6662,1959,2568,13920,5208,-259,179,163
6663,1963,2488,13852,5116,-276,176,147
6664,1972,2448,13900,5288,-318,159,202
6665,1975,2552,13920,5192,-290,143,221
6666,1979,2744,13908,5268,-275,145,217
6667,1982,2856,13916,5140,-278,168,211
6668,1985,2816,13892,5228,-277,190,188
6669,1988,2752,13996,5312,-277,212,173
6670,1992,2728,13856,5032,-273,167,185
6671,1995,2584,13816,4992,-283,214,195
6672,1998,2556,13840,5008,-298,172,223
6673,2001,2720,13924,5144,-317,154,213
6674,2006,2660,13940,5108,-324,113,206
6675,2009,2764,13856,5212,-351,113,233
6676,2012,2956,13912,5472,-268,151,223
6677,2015,2912,13952,5324,-299,172,186
6678,2024,2956,13828,5196,-265,187,134
6679,2028,2752,13952,5324,-257,191,86
6680,2031,2716,13864,5288,-291,152,99
6681,2034,2708,14016,5204,-257,124,69
6682,2037,2708,13816,5172,-233,66,89
6683,2040,2740,13896,5288,-282,58,61
6684,2044,2676,13864,5228,-241,49,76
6685,2048,2772,13876,5272,-279,56,65
6686,2051,2728,13964,5132,-276,-11,53
6687,2054,2560,13816,5188,-278,-54,44
6688,2057,2776,13976,5204,-279,-41,48
6689,2061,2748,13880,5300,-269,-3,33
6690,2064,2784,13860,5408,-272,4,20
6691,2067,2808,13912,5124,-269,62,29
6692,2070,2696,13824,5332,-264,77,4
6693,2073,2604,13872,5104,-258,107,24
6694,2082,2732,13928,5124,-290,125,28
6695,2085,2628,13860,5196,-308,125,51
6696,2088,2804,13872,5112,-322,144,35
6697,2093,2812,13948,5120,-328,159,22
6698,2096,2768,13952,5008,-332,200,10
6699,2099,2584,13904,5120,-373,150,0
6700,2102,2604,13912,4796,-393,58,11
6701,2105,2600,13928,5064,-420,10,13
6702,2109,2752,13840,5188,-447,19,18
6703,2112,2792,13824,5280,-409,49,30
6704,2115,2860,13852,5360,-362,51,-12
6705,2118,2924,13768,5348,-346,43,-50
6706,2121,3060,13824,5376,-339,58,-70
6707,2125,2820,13872,5408,-305,49,-90
